TotalAcc,LocalAcc
0.814445331205108,0.732232746698443
0.81245011971269,0.728287667419514
0.813381218409151,0.72995407294258
0.812982176110668,0.73037755713431
0.812583133812184,0.728790484060155
0.81245011971269,0.728684939211401
0.812583133812184,0.728710364704741
0.8121840915137,0.731724570914157
0.812317105613195,0.730090326751383
0.812051077414206,0.730947164992155
0.81245011971269,0.73076247761099
0.8121840915137,0.731292450666283
0.812583133812184,0.731765812519945
0.812583133812184,0.731886340890755
0.813248204309657,0.734128176373394
0.812982176110668,0.733681800281466
0.812716147911679,0.73091002960496
0.811652035115722,0.730781247903442
0.811119978717744,0.730026812751868
0.81072093641926,0.726951279261663
0.810587922319766,0.729045403986829
0.810188880021282,0.72797138623797
0.810986964618249,0.727325656364148
0.809789837722799,0.724703960049947
0.80925778132482,0.724483155402774
0.811252992817239,0.727013712760119
0.811119978717744,0.725670891953196
0.809390795424315,0.72668351725254
0.811386006916733,0.727809455517564
0.810853950518755,0.727049181782671
0.810853950518755,0.727277089950364
0.810853950518755,0.72703273042279
0.810986964618249,0.724728555206138
0.812317105613195,0.726890594923281
0.811386006916733,0.724461433135003
0.811252992817239,0.725231890880247
0.810853950518755,0.724331705634503
0.813115190210162,0.726195315498566
0.813514232508646,0.728738007126879
0.813115190210162,0.727261800944191
0.812849162011173,0.726445409411574
0.812583133812184,0.728467242966408
0.813514232508646,0.730504032320079
0.814179303006119,0.726230596773646
0.814445331205108,0.729160203488893
0.81511040170258,0.729173400755237
0.81511040170258,0.729397483451412
0.814844373503591,0.729756148586932
0.815509444001064,0.729894902849491
0.814578345304602,0.726205317673467
0.814046288906624,0.726507384213931
0.814046288906624,0.726393416833912
0.81537642990157,0.726812751744833
0.814578345304602,0.726442521854378
0.815243415802075,0.727283120443302
0.81511040170258,0.728586928157379
0.814977387603086,0.725622454210776
0.814578345304602,0.727620715973338
0.81511040170258,0.727124245715991
0.815642458100559,0.730221399534658
0.816041500399042,0.731738206375453
0.814844373503591,0.730315064129053
0.815243415802075,0.731264265511613
0.81511040170258,0.728353292687949
0.814312317105613,0.727677476829442
