V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-27.563695,-3.703202,6.964483,-25.516925,-8.471071,-2.469447,6.288903,-7.335804,1.367962,24.51499,1.477322,-7.511976,-4.88433,3.538076,0.378222,-0.360443,-3.098687,-11.917424,1.253766,-4.852387,-5.954595,-18.441051,-15.535948,0.709348,-3.239161,2.323952,-2.048146,3.989219,-5.316666,-6.04,0.900962,-19.689991,7.643407,-4.588755,6.105928,5.455792,-8.607262,-3.617736,8.075444,0.428652,6.446641,4.727968,2.114333,1.334493,-5.972346,0.248928,-11.912056,-1.118106,-9.327116,9.345624,-3.344491,-12.328914,8.017424,-16.706516,7.069447,-17.58296,-3.064042,2.146521,-3.414573,-22.894636,2.850297,27.626211,-0.328637,10.897099,8.274818,13.503705,1.447242,15.920788,7.376931,-9.725119,-8.587631,-0.187541,7.225308,6.313509,-1.649127,-11.709101,9.449305,-4.735935,7.164951,-4.716466,-8.103389,-2.396195,-3.236531,0.588592,16.938979,-12.756922,-14.938091,4.289355,-8.999227,-1.7887,5.698458,-21.941997,-3.021814,7.624772,12.870622,4.011679,-7.592338,-13.409967,-10.186347,27.357032,peroxisomal
-41.799049,-1.539061,7.578502,-37.555266,-2.940613,-6.63929,16.617501,-10.188057,-7.726497,34.119084,-2.296088,-8.386763,-0.449705,8.125925,-5.757749,-4.847327,12.70134,-19.94641,-3.936426,-10.729473,-1.63919,-22.435698,-23.903598,-0.362768,-4.638211,8.890987,-1.659661,-2.035093,-1.161921,-12.227068,-9.779847,-24.38073,17.236672,-1.919944,6.021273,14.553213,-14.868825,-2.226325,9.777968,-3.72974,6.87667,11.527876,7.676146,-3.145344,-10.209867,-0.160336,-9.489844,-6.469973,-6.941877,16.528432,-10.024548,-14.490403,29.433217,-31.379172,20.28382,-32.356355,2.146943,2.491769,-7.032902,-35.965608,5.665061,34.509785,-0.829809,4.571045,21.66262,17.792504,-4.530983,22.107716,14.214511,-17.671294,-10.137869,0.282061,2.942424,3.537507,4.038001,-19.822064,10.593574,-5.583172,10.66057,-16.297018,-11.065408,-1.263866,-0.0202399999999998,0.842171,19.508139,-16.6591,-17.909607,-7.210544,-18.384944,6.909568,1.91314,-22.378091,-3.990832,4.098492,16.585577,5.269359,-11.782595,-23.957134,-5.678023,42.692359,peroxisomal
-14.381328,-2.026615,1.872654,-8.799767,-1.533158,2.510902,5.641898,1.11036,-3.840971,16.55394,-3.844092,-1.43048,0.750793,5.589963,0.254914,-0.0373799999999999,3.869237,-9.459295,-0.670557,-2.28354,-2.378911,-5.436286,-4.37576,-2.883321,-1.550521,-1.268315,1.892028,-1.116823,0.226319,-4.678584,-0.45119,-14.598296,-0.788592,1.070388,5.550921,2.939015,-5.247364,-0.419864,5.101018,-0.324017,5.506308,4.422381,5.816222,-4.135367,1.481434,1.731472,-2.822934,-1.884187,-4.879576,3.174509,-4.338647,-6.239672,2.473549,-10.704115,7.087626,-9.211953,1.382636,-1.019233,-1.972435,-16.381075,4.204717,14.028871,-0.1212,4.456602,1.765773,5.49379,2.152375,5.386967,7.231631,-4.449438,-4.854146,1.710929,1.122923,1.383593,2.268464,-6.516452,5.191632,-1.962782,1.276282,-3.629225,-7.651123,0.373597,7.225511,-0.249188,6.679164,-6.299808,-6.958489,-1.179398,-5.448572,4.18644,6.706887,-5.530723,-2.369445,0.99712,5.3098,1.923289,-3.764919,-6.212433,-7.310509,10.418561,peroxisomal
-10.393333,-0.37639,4.918047,-12.977653,-0.140646,1.160368,4.519954,-5.511688,-0.3539,14.74,-1.838693,-2.080269,-1.820353,2.997047,-0.688474,-0.538302,1.995471,-3.756569,-3.381322,-5.218048,1.176503,-6.206479,-7.093357,0.356137,-3.048509,2.45221,-3.457245,0.576334,-1.103577,-4.656857,-2.914131,-10.484728,7.042707,-4.273996,2.319011,6.937309,-6.962058,0.043389,2.056786,-0.00709700000000001,3.054009,2.278634,2.730812,-1.647471,-5.415625,-2.162869,-4.133267,-1.536862,-0.706201,4.530069,-0.871916,-7.029921,8.35331,-11.617666,5.859291,-8.144549,1.184662,-1.949116,-1.3082,-10.785209,1.442581,7.833784,0.052069,3.229851,6.414749,3.511183,2.005639,10.923352,4.234729,-6.342371,-0.906749,2.725644,2.856893,1.931802,0.427516,-3.975346,2.617259,1.049079,3.71979,-4.971952,-4.092113,0.225211,-0.702893,1.340234,7.224043,-4.385285,-6.219059,-0.214919,-8.713584,-0.56612,-0.911471,-9.552469,-2.354418,3.452967,5.366738,1.67448,-3.398747,-7.864012,-5.275434,12.791031,peroxisomal
-9.780352,-0.232307,1.250361,-7.178943,-0.685229,1.753145,3.955033,-1.669671,-1.997513,10.678322,-3.114907,-0.17018,-1.441276,2.650668,-0.162075,1.600661,2.57051,-5.64441,-1.150059,-2.065046,-0.764564,-3.107099,-4.710902,-2.098711,-0.992809,-2.29373,2.218866,-0.448521,-0.708479,-2.741867,0.386027,-8.636287,-0.826153,2.194885,4.399141,1.402348,-3.130768,-0.419683,3.810826,-2.153538,1.789915,2.588388,3.387495,-1.857322,0.616673,1.001741,-1.597875,-1.970428,-2.681395,1.181511,-2.549681,-3.59169,0.379084,-8.819386,4.722236,-4.345701,-1.785228,0.066882,-0.163055,-9.099928,1.462377,8.759491,-0.716005,2.178006,2.99919,4.015476,1.993016,2.547581,6.111347,-2.338642,-3.056598,0.526488,0.603067,2.327776,0.18444,-5.089734,2.611048,-2.077967,0.780777,-4.550867,-5.548012,-0.543929,4.058632,1.11042,4.304424,-6.059724,-4.736189,-0.914827,-2.145283,3.5225,3.134748,-4.957284,-2.816413,2.140132,4.260347,2.741368,-2.99261,-5.426433,-5.685526,7.733531,peroxisomal
-42.09857,-4.724584,8.637695,-42.418748,-4.869804,-5.220867,17.141969,-12.471232,-5.540931,35.165451,-3.114896,-10.085105,-2.405774,8.473456,-5.313457,-1.56714,9.475718,-13.985426,-2.018161,-10.906175,-1.614377,-21.727578,-21.596909,-2.382337,-8.183537,3.557871,-3.419913,-0.922642,-1.455945,-13.920122,-9.45371,-25.405813,15.520733,-7.374024,5.742238,10.357908,-18.450737,-2.653862,9.042386,-1.781152,11.160596,6.159865,10.268506,0.131306,-11.658193,0.791783,-11.653832,-2.510227,-5.10129,17.170619,-8.430243,-14.002101,23.664774,-33.692396,13.475414,-31.86279,2.146037,-1.090362,-7.32818,-35.135537,2.955527,34.742078,-4.46077,7.926624,20.748783,14.486196,-0.683827,20.665417,9.611637,-18.743152,-6.763275,0.588521,3.155541,0.270658,1.570655,-17.015515,16.025308,-7.425684,9.324429,-12.570836,-12.774475,2.243482,3.522098,-0.803126,19.337784,-24.204543,-17.653233,-7.87003,-20.205364,5.253304,3.625017,-27.576975,-4.777741,0.84108,17.281256,-2.867697,-9.865688,-21.210163,-9.700874,41.924288,peroxisomal
-29.765303,-8.767754,11.439936,-28.838432,-8.252988,-6.87305,12.413149,-4.899517,3.21426,23.923579,1.835569,-10.192389,-1.867372,2.751267,2.59272,-6.894832,-4.04172,-11.197994,-0.988531,-9.847022,-2.333852,-12.895227,-20.638871,-0.290504,-1.783726,1.474679,-0.752414,4.129383,-5.597252,-11.615075,-1.271034,-20.752597,9.861372,-6.164573,3.715119,12.825682,-12.924566,-1.331108,8.795634,2.217903,5.312862,7.853427,6.881589,2.735343,-7.575636,7.63893,-12.822826,-4.000655,-1.916869,10.812422,-5.11118,-17.172549,17.472498,-21.576497,10.319417,-20.62672,1.081626,0.324047,-5.208488,-29.477134,10.377794,22.187071,-1.970641,13.460004,8.122829,11.802438,1.431926,19.952684,9.839874,-12.613956,-9.244446,2.734509,9.429599,3.707864,0.144493,-10.953012,7.650864,-4.463834,6.803817,-9.426823,-6.254556,-5.087637,-3.838625,-1.498995,17.319352,-9.667199,-15.045086,-1.326107,-12.289234,1.105228,7.59928,-19.673267,-2.255328,12.149327,10.271189,6.623973,-11.470486,-16.531142,-12.348914,31.81626,peroxisomal
-41.331181,-5.720652,7.24191,-36.835369,-4.629386,-7.5271,11.505277,-7.115279,-2.334329,49.004422,-2.950154,-8.176369,-4.391847,5.907671,-0.592723,4.739504,5.536701,-19.591432,-1.12762,-9.032361,-2.642316,-17.4613,-17.475497,4.377885,-8.147786,-3.053821,-3.833938,-1.181657,-5.054623,-16.519934,-2.602398,-30.798391,7.250845,-5.985319,12.091641,10.372246,-17.400575,-0.737439,9.094071,-0.811446,6.255374,7.314352,10.223635,-1.839675,5.066724,2.114913,-20.41612,-4.273946,-13.576363,14.355064,-10.70881,-18.708845,17.297317,-30.154485,17.279934,-26.05791,4.075773,4.811065,-10.294111,-36.548372,2.360689,46.871575,-0.950318,14.165559,12.388779,10.743022,1.319697,26.313934,19.494161,-12.638504,-8.373663,0.685068,3.103303,6.755563,-1.669128,-21.044727,16.838679,-10.434517,12.483752,-16.408588,-11.867077,-3.13088,9.050704,7.180175,25.674903,-14.929263,-28.033325,-0.56818,-25.617698,1.24022,14.474976,-23.013214,-4.364048,6.422763,16.311499,-1.327019,-8.850414,-21.27037,-16.820447,39.728661,peroxisomal
-42.701863,-5.138707,-0.319165,-46.132667,1.441621,-9.512704,15.628664,-13.000796,-6.891996,43.492968,-1.973154,-7.474187,0.606224,8.161026,-5.573955,-4.683123,14.378653,-21.830793,-7.311913,-13.412992,5.797755,-29.306207,-30.967413,9.523339,-1.515917,-0.772449,-10.846178,1.684604,-1.864357,-10.58482,1.931275,-41.550307,16.14146,-6.908869,13.281819,15.167118,-18.07885,3.252518,12.969004,-8.161377,12.152856,15.533889,14.062651,-1.399839,-6.252503,0.427591,-19.810694,-5.057186,-14.175432,16.092518,-16.154346,-23.485347,27.022149,-42.497098,10.823088,-36.877749,9.372485,-6.184657,-4.477152,-43.062831,15.327305,46.187311,8.13486,11.162088,27.398235,12.155909,-1.829474,25.331991,16.99074,-14.950971,-10.134591,-9.032124,0.825409,5.867841,-4.858577,-24.656924,15.633344,-12.003768,3.886731,-14.11246,-16.855162,-0.804905,10.480315,4.627578,19.837519,-20.308686,-19.338462,-10.924231,-17.941333,15.297626,-0.651684,-18.694831,-16.188012,0.788346,14.631451,5.174591,-15.245526,-42.376602,-12.99614,52.650315,peroxisomal
-37.635046,-4.507666,1.245205,-38.011482,-1.346687,-5.621754,16.978865,-2.823783,-2.236205,38.599242,-7.194697,-7.29658,-5.745673,13.20547,-2.603352,1.886475,13.552553,-24.450405,-3.309061,-6.348336,-3.692014,-20.968533,-17.990832,-0.0756289999999998,-7.390248,0.51846,-4.504849,-3.576646,-9.468858,-10.712212,-0.388861,-30.163918,1.023174,-6.21704,11.847997,9.608998,-12.553781,-0.742459,6.653982,4.936236,7.473132,4.067148,15.315868,-1.246701,-4.920347,1.977214,-16.768527,-2.967329,-12.076092,8.13006,-7.054023,-17.624651,16.170943,-30.927368,15.592727,-24.330609,0.35867,3.727883,-11.85703,-35.698569,7.193167,38.06598,0.550052,10.134197,15.448206,10.881639,1.879436,18.138975,13.46904,-13.870897,-8.932738,2.648687,0.694685,6.507504,-0.705555,-16.845229,17.305738,-8.54017,9.069829,-21.311535,-13.83753,0.883393,12.139633,2.56731,20.950009,-19.914887,-19.388251,-3.649381,-18.167761,7.834126,5.833817,-17.558416,-13.466094,5.562505,16.841199,0.675436,-9.41781,-23.007808,-11.226212,36.175624,peroxisomal
