V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-27.292696,-20.605966,-2.682401,-47.502131,8.299306,-25.422798,25.336246,-17.633059,-14.65357,30.056264,1.948983,1.582048,-16.111556,6.773502,-12.308413,12.247264,24.883073,-36.905663,-22.110027,-23.660763,15.867942,10.859247,-31.605492,-19.107811,-10.687403,19.204941,-7.159819,-10.415236,5.912077,-29.645165,-16.522865,-32.308721,16.833006,-3.051828,-3.110795,26.399825,0.229873,3.128221,-12.321591,2.315703,3.601659,8.308963,1.940276,-4.050446,-22.87311,-0.700896,0.81163,-5.751918,19.966964,37.522405,-4.469588,-3.722393,44.800653,-37.217716,4.533805,-38.345192,14.559502,-11.564339,-7.414434,-52.249511,-8.969731,27.739737,20.048492,-8.408158,31.755755,2.561436,11.927859,23.113008,20.96065,-24.226727,30.274542,11.55918,-0.824625,7.991842,49.668155,-19.517439,33.412349,24.70418,-3.689926,-21.365199,-44.264633,10.390058,-2.240823,-6.871644,31.100576,-14.681995,-15.355943,-50.723263,-46.044261,13.98889,-12.557011,-3.139896,1.272615,-10.54168,29.572572,-7.028112,-2.379017,-37.256803,18.571579,36.995529,vacuolar
-24.642509,-8.382476,-7.952865,-25.81948,-2.736729,-5.138664,9.527974,-10.842488,-6.48867,22.033493,-6.043109,-3.330256,-2.141199,3.889571,4.39944,1.911519,6.890499,-6.624945,-1.511957,-8.133721,-2.819692,-12.579156,-8.945775,-0.557628,-6.787573,-1.34801,-5.580753,0.748969,-5.527514,-2.80029,-1.432065,-15.72709,4.553749,-10.445273,5.202344,10.807118,-11.983497,3.735297,9.985968,-2.185374,5.655307,7.898055,6.297531,1.846354,0.0661580000000001,3.747314,-13.737013,-1.31122,-2.342114,8.233113,-11.694086,-12.521189,11.729698,-20.767443,7.730092,-10.095772,0.789256,-4.181781,-6.630219,-20.020775,6.902355,22.615456,-3.783482,5.976492,13.23734,7.456309,0.29201,12.080512,12.510871,-8.708391,-2.756259,-6.830159,0.994716,4.089604,-3.452502,-12.706202,3.99787,-10.179102,5.860799,-10.669411,-10.800749,-5.619722,11.273386,1.976199,11.874453,-12.721729,-14.374779,-3.790365,-14.407056,7.215643,2.655396,-11.979694,-10.874445,0.320925,6.594183,2.25466,-8.589321,-20.337329,-8.792323,23.013415,vacuolar
-125.478641,-88.81685,-65.649106,-196.132771,16.378878,-67.604865,70.4579,-81.186268,-43.803295,121.27522,-6.065189,10.102397,-28.448094,12.203687,24.617216,22.624368,79.159517,-54.184936,-66.275461,-44.586554,34.32864,-42.449743,-134.564998,2.462822,-40.641143,24.037224,-24.56458,-49.171585,12.81243,-71.694622,-38.291542,-98.657278,20.158061,-59.605398,27.864539,56.61026,-41.234676,49.032846,-8.973199,-21.400799,46.920875,42.746197,39.133734,11.826741,-59.173266,9.602014,-56.355078,-17.062425,30.668824,115.453518,-86.314392,-57.230044,100.253405,-102.928006,-0.854142,-85.174369,70.806425,-50.540925,-43.502682,-115.332888,29.897952,135.234137,38.325805,-39.018738,137.600948,31.900495,39.41586,60.963581,90.65182,-13.019395,32.147774,-46.330684,-21.879574,33.745741,41.563932,-58.619676,45.298581,-46.063994,42.88022,-71.114848,-157.053577,-24.424411,43.733946,15.503868,104.628669,-62.3352,-75.5587,-140.437646,-131.960407,58.655363,9.933534,-6.627073,-45.7141,-9.349418,84.525236,-9.986896,-19.874751,-182.007603,15.087845,143.453505,vacuolar
-36.574966,-0.928421,4.510148,-38.911968,-6.40191,-8.855255,11.798256,-8.821275,-9.505393,29.558823,-3.238709,-14.070324,-1.119413,-1.857446,0.655646,1.2108,1.134166,-14.460834,-0.702564,-6.678564,-5.939184,-20.857921,-22.355981,2.325469,-7.615447,-0.146773,-8.378899,2.417586,-2.322894,-7.536316,-1.182282,-28.412095,9.746067,-8.23927,7.084916,9.846698,-21.654058,0.836059,11.635988,-6.224638,9.87351,8.167408,7.750214,-8.118722,-11.995551,1.939458,-19.649924,-2.768391,-10.067403,14.253713,-12.313999,-16.984431,17.646632,-31.369561,12.368008,-26.54255,-4.017022,0.33286,-6.770952,-31.117654,5.158856,38.955215,-3.205751,10.087688,17.789471,17.289512,-1.764329,15.167823,11.464674,-7.772338,-10.729768,1.358599,7.177078,5.96531,-5.941571,-15.689609,12.888176,-8.967754,7.586977,-7.481912,-9.464527,-4.677164,4.811986,1.277222,17.599538,-16.955524,-13.436363,0.403807,-11.206926,-0.223164,6.037078,-26.014082,-6.147559,6.00901,8.854734,9.931243,-13.888243,-25.26646,-17.759888,42.542887,vacuolar
-27.845819,-9.323313,-2.708746,-30.252595,1.563038,-5.924083,8.159471,-7.882825,-4.908491,18.339029,-2.813317,-0.562219,-6.068933,0.399053,0.830346,2.00581,7.491925,-7.882037,-2.623478,-8.069069,0.38349,-11.389027,-12.683334,0.328611,-6.88606,-0.406881,-1.870457,-3.472617,-3.276457,-7.358474,-5.914584,-15.246358,8.00147,-6.993251,4.421439,13.680533,-14.011652,3.256136,5.227641,2.57644,6.571903,4.870871,10.882209,5.423148,-6.515345,6.907798,-11.044435,-2.667338,-2.885236,10.639952,-10.074268,-9.624568,11.079984,-21.045893,1.264115,-14.567853,1.622545,-4.476681,-7.122555,-13.211087,2.522358,21.315337,-1.821432,3.037716,15.687611,7.834456,-0.588985,8.817562,13.838227,-6.657904,0.201774,-4.299603,-2.678167,6.590071,-0.175988,-10.147663,4.86796,-10.49898,2.24623,-11.221419,-10.66344,-2.877781,10.891365,1.691822,11.133739,-12.057138,-15.576361,-4.476655,-12.522518,2.13221,-0.00109599999999996,-12.115958,-9.374451,1.360252,9.761906,0.62885,-7.507805,-21.680055,-4.152429,24.834906,vacuolar
-37.131604,-3.166231,3.578667,-35.367517,-0.401582,-6.228996,15.054092,-12.453696,-3.056398,33.755258,-3.573249,-6.322609,-4.339664,8.674213,-6.605567,3.094536,10.594468,-18.307417,-3.739139,-10.237551,1.383471,-16.339046,-23.481212,-0.194605,-4.759218,3.786972,-0.144184,-3.218887,-3.650147,-14.163448,-9.862613,-24.529206,11.06742,-8.09601,7.378965,12.675867,-18.030483,0.529938,5.013469,-5.348767,6.768386,8.570454,6.355581,-5.108238,-10.06221,-0.666779,-9.151227,-2.210386,-2.691143,18.442306,-10.468331,-13.158672,19.434832,-30.15819,11.760611,-29.367506,2.461161,-2.254308,-7.416629,-28.702154,7.944836,27.599032,6.068619,0.410392,21.805211,12.586911,4.153718,21.990351,9.965294,-17.276467,-1.422533,-4.774954,8.243431,5.798714,8.947313,-17.29823,17.379282,-4.444568,1.793376,-13.901319,-14.190525,2.56112,5.212735,2.545764,19.282197,-18.867549,-12.78621,-14.963422,-23.141479,12.2648,3.066805,-16.557307,-5.468066,1.825094,16.142709,2.700257,-9.586279,-25.404751,-6.005073,39.995086,vacuolar
-24.305862,-9.840977,-3.369079,-30.035092,-0.864351,-6.969708,8.054934,-12.243483,-4.784747,21.491575,-0.725626,-2.883388,-4.736179,3.939319,-0.262684,-1.833864,6.619848,-6.970142,-3.487153,-9.218688,3.830484,-11.103906,-13.557575,-0.386366,-8.267125,2.984868,-2.676237,-3.177459,-4.197257,-9.387293,-6.030286,-15.349315,4.432284,-12.346716,5.899608,11.333909,-10.284306,5.945724,6.600882,-2.379539,7.417979,4.739542,5.781937,1.541572,-8.26599,4.540525,-8.686283,-2.258992,-1.355488,9.118344,-10.368735,-10.528827,12.966706,-20.801113,2.747819,-11.777094,2.818214,-4.119147,-4.84885,-16.302385,1.486942,21.106585,0.248873,2.922199,14.998917,5.793992,4.651414,11.103505,9.677822,-6.155868,1.727885,-7.404387,2.478124,4.923765,1.975894,-11.949049,4.869879,-7.966479,2.107289,-11.576284,-11.305599,-9.016325,6.849954,1.476826,15.326797,-11.121938,-12.831781,-5.940162,-14.727446,2.189691,2.85548,-12.93151,-10.164803,0.409694,7.245524,3.418387,-7.876757,-22.202611,-6.397936,23.261188,vacuolar
-27.870511,-2.307102,-3.365246,-39.40572,5.267513,-8.894829,18.604117,-14.246735,-6.649932,21.150656,-2.603291,-0.695735,-8.706946,2.448174,-4.529717,4.146604,11.499711,-16.722055,-8.799735,-15.734152,-0.747396,-12.214974,-23.589353,-2.572291,-11.427863,6.523234,-6.20404,-7.231919,3.458886,-15.913502,-11.992557,-18.657676,15.420844,-9.559685,11.320688,17.181351,-14.227948,2.26804,-2.032227,-11.631152,9.05076,4.611607,4.02337,-2.75224,-7.034632,3.145361,-9.162283,-5.644396,2.179193,17.754042,-14.806063,-10.972936,23.767957,-29.420165,4.331273,-28.220272,5.631373,-14.086088,-7.740201,-27.659269,-9.29903,15.104888,9.339438,-7.976513,28.264907,10.589374,0.743244,21.190956,5.277288,-13.003511,9.639651,-2.719887,0.746366,-0.524953,12.297947,-19.251622,12.021967,-1.529398,8.329651,-14.697937,-17.959992,1.27492,3.849755,6.127935,17.786886,-16.849708,-8.298143,-16.026048,-22.05558,5.530852,-1.922,-15.205383,-11.995739,-9.262226,8.352174,-6.988927,-12.455382,-21.908931,-1.554183,37.849979,vacuolar
-40.913598,-8.597298,2.074007,-40.722659,0.881484,-13.399201,17.184988,-14.310024,0.938593,35.548943,-4.809501,-0.911781,-3.014266,10.668372,-2.54263,-0.112669,19.12384,-9.069689,-5.831735,-12.744741,-0.2013,-26.145086,-26.701047,7.294935,-12.223452,5.770579,-4.710651,-0.912268,-3.353064,-12.930413,-1.188201,-31.233578,3.030513,-11.076235,12.805992,13.51478,-16.613865,3.246693,4.654726,1.567271,11.795358,13.269065,13.666183,-3.122089,-3.148502,3.990776,-12.311791,-1.804728,-3.378659,13.539116,-13.760878,-16.341737,21.758904,-35.32746,12.074891,-22.509806,11.581022,-6.866964,-7.312857,-30.158525,7.57988,34.756861,-2.630809,10.579391,19.756524,9.310376,6.757408,21.678016,16.836195,-14.010681,-6.687339,1.021981,-2.532849,2.388065,0.74492,-14.58863,17.487457,-9.853267,8.756607,-16.888741,-19.271927,-4.912647,4.620179,6.770462,18.609267,-16.968954,-21.576354,-10.042659,-21.989687,14.981992,9.421305,-13.718388,-7.514182,-1.502719,18.260873,2.860653,-8.270987,-32.884606,-16.220742,38.818301,vacuolar
-21.180648,-6.549504,2.05288,-16.928359,0.081228,-1.940688,8.267288,0.216301,-6.536477,24.878747,-2.961478,-2.208743,-3.021029,5.253145,1.24261,3.124744,11.992891,-17.759218,-2.440315,-2.170978,-1.303824,-7.279745,-9.55256,-5.211897,-5.137546,-2.85392,4.398364,-2.783739,0.0480560000000001,-10.257645,-3.233631,-20.671815,-1.782304,-5.828927,4.418847,5.802273,-4.895108,0.753374,3.448005,7.090072,6.649311,3.984062,3.285133,-1.073616,3.972601,2.064579,-8.853188,-1.034735,-4.556004,12.364091,-3.501371,-5.259251,10.806625,-16.45844,10.043109,-15.348038,3.745629,3.048651,-5.904481,-22.598115,6.68502,22.66399,4.300241,11.619629,12.281913,5.235692,3.384435,9.567948,11.116368,-6.109334,0.137571,3.559932,-2.534438,5.060915,9.413944,-8.153202,11.904675,-1.893329,2.700509,-8.838131,-12.521613,1.631772,10.141919,3.553048,9.063401,-9.624136,-15.588209,-10.268029,-23.390928,9.955967,8.351699,-4.721237,-1.961452,2.50053,15.318203,1.517506,-6.881432,-9.946891,-3.514211,12.648009,vacuolar
