V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-47.900415,-11.552352,-18.028437,-43.210158,-7.305536,-12.72443,11.573621,-10.04757,-15.178228,38.181319,-4.527603,-3.505644,6.230337,12.062433,7.19998,-2.405389,9.337521,-12.163717,0.78397,0.829966,-6.202933,-20.283796,-31.112642,14.715734,-6.372647,-6.087474,-12.80686,5.294439,-5.925399,-1.938026,6.048605,-33.866888,-6.801312,-6.761596,12.784798,3.062605,-24.573831,1.284512,12.003077,1.00634,16.128695,15.057164,13.722439,-0.00937100000000001,-4.81562,2.644993,-26.566103,5.725922,-16.702617,10.787075,-24.498887,-19.286927,10.843652,-32.537151,15.297684,-17.558102,9.524431,-1.668236,-5.304924,-33.196931,23.982519,45.594021,3.311814,5.992865,22.736052,22.730799,-8.046254,3.034035,24.627986,-1.298419,-36.398499,-6.898209,1.532864,12.472327,-10.995762,-19.807818,7.908812,-25.278506,10.055446,-9.412132,-16.411227,-21.299183,16.335637,-5.67507,18.461754,-16.10085,-22.391754,-15.248908,-8.261306,15.198976,15.000583,-19.135493,-15.61077,6.817327,25.989381,16.608778,-9.27557,-50.254538,-15.732213,47.710673,nuclear
-63.023321,-9.484118,-15.784347,-68.952372,-3.674342,-11.101245,28.996177,-15.675436,-27.444968,65.621957,-10.220185,2.60275,-2.475495,26.699363,-7.871054,8.46719,28.673243,-49.513519,-8.784166,-19.09282,0.0528339999999999,-31.830282,-45.379653,1.072042,-3.171055,11.936569,-15.147655,-9.083969,0.952444,-14.239119,-1.446727,-58.640503,-5.772358,-6.814955,22.303978,10.874355,-25.427379,2.006971,12.897217,-7.757272,11.2123,17.429984,14.455372,-16.339507,8.829507,5.147092,-16.982048,-6.24507,-21.067274,24.974575,-26.36871,-22.676868,29.349913,-49.242663,28.536494,-56.767951,19.30171,-8.910561,-11.227398,-74.007296,17.83115,74.442902,17.451763,2.727394,52.164383,23.44079,3.378044,32.831059,45.198375,-24.038971,-19.462818,11.965637,5.189623,16.59692,3.317595,-37.103287,33.673159,-18.554047,15.405562,-20.828275,-43.603075,-6.91733,9.997363,4.079025,23.511653,-25.700913,-40.151255,-32.4886,-34.647346,46.844597,14.290752,-6.05267,-17.934227,-0.152141,51.487671,9.856197,-14.472822,-56.025901,-24.059374,74.140272,nuclear
-82.165494,-11.189667,0.414244,-105.337289,6.99011,-28.816797,38.238484,-24.914057,-39.920599,93.06223,-5.804128,7.942856,-20.956705,25.446663,-17.431037,25.066795,49.647232,-71.917381,-20.704355,-37.759284,0.320884,-22.466335,-62.932103,-19.770456,-13.64436,19.940382,-18.237324,-26.469388,6.146365,-45.64241,-23.736868,-81.217648,13.445453,-9.28331,19.995628,41.967226,-27.008808,1.096094,2.649488,-2.031463,20.593556,19.228784,14.164815,-8.872864,-7.628892,13.027408,-33.551095,-11.29751,9.80197,61.349523,-23.081762,-20.520698,61.798826,-88.817638,38.831557,-80.017777,26.052391,-13.611745,-35.022516,-115.0688,-11.159834,93.296776,32.24034,-1.117118,71.715848,26.668645,18.080846,50.967227,53.999094,-52.317361,11.871226,15.813715,-0.705028,9.413398,55.052526,-57.778701,55.471878,-3.347996,20.462532,-42.688705,-72.779792,0.908502,17.040486,-9.158891,46.988372,-33.605586,-52.712042,-60.786268,-83.164636,40.391577,10.012277,-10.871366,-10.96425,-13.350228,70.155902,-2.995263,-32.228389,-70.757564,-5.242511,104.941402,nuclear
-24.353776,-7.86929,-7.812944,-28.429025,-7.316432,-4.944586,10.654284,-8.544697,-6.570705,23.57597,-5.846043,-2.703513,4.476245,10.300096,0.610167,3.77126,10.425595,-15.189789,-6.472209,-4.037856,-3.69323,-8.406631,-16.257449,9.647444,-1.085987,-1.466544,-10.842887,-1.110249,-4.249678,-4.060983,0.146897,-19.271865,-7.580376,-4.712261,4.75219,6.180813,-7.03674,-2.604102,5.579408,-4.969552,9.634317,6.822729,10.019694,-0.243665,-5.818216,-2.215869,-11.763083,-0.914353,-8.847361,11.926957,-4.498217,-16.510515,1.589643,-24.665616,8.675699,-13.499133,2.810952,-1.051919,-8.621212,-20.921803,19.954174,33.811228,0.532444,4.264736,15.24367,10.852976,-2.808739,3.29265,21.469699,-0.430275,-7.146418,0.958183,3.456968,11.60022,-9.189765,-5.591753,3.181152,-13.843828,3.639295,-9.29217,-23.104356,-9.38991,9.024813,-7.569166,11.621072,-9.896334,-9.210605,-12.39487,-8.365189,12.322285,6.679872,-3.716626,-9.578695,13.045022,22.604504,4.196259,-3.53075,-37.96152,-2.30426,27.300005,nuclear
-18.794418,-3.094466,1.959594,-21.552122,-1.099661,-7.806726,14.005985,-0.221893,-7.444376,28.440969,1.002326,1.47069,-1.031164,7.57676,-6.57163,2.299413,9.648683,-20.070232,-4.141747,-4.281866,1.38937,-6.4905,-14.032434,1.583213,-0.219965,5.7267,-4.68546,-4.293647,-1.254095,-5.02727,-8.985086,-19.422911,-0.0393830000000002,1.896747,6.530028,3.367857,-5.770938,-1.471793,6.17881,4.572552,2.201661,6.761572,8.483053,-7.405362,0.234956,3.836487,-7.953605,-2.570782,-4.159129,11.836338,-4.638815,-6.606044,10.191482,-25.379903,12.740064,-24.137502,8.43074,1.438223,-6.094419,-28.769246,4.962879,28.848839,10.622079,1.744842,15.58542,6.008364,1.712617,9.330699,14.156002,-7.833233,-1.565296,4.94566,-1.245438,3.623484,11.026989,-12.969985,17.281421,-1.411356,4.460803,-9.970726,-19.047691,-0.085318,7.973938,-1.5656,6.715486,-6.291264,-14.84967,-19.780752,-17.880658,12.491683,0.916451,-3.42645,-1.386387,-0.379026,21.628491,0.364939,1.326963,-23.376596,-1.652674,21.659164,nuclear
-48.352094,-16.247595,-6.324422,-51.198371,-8.646079,-11.828649,10.245196,-17.874765,-8.993492,45.413277,-10.768261,3.337447,1.96337,17.439999,0.647245,9.094577,19.650569,-28.657545,-12.667562,-12.490326,0.111089,-10.727342,-35.065127,1.260087,-11.993642,2.333299,-14.441594,-13.521191,6.515867,-17.793206,1.509929,-40.015361,-9.984584,-6.74976,3.547073,8.300792,-7.590838,1.935771,9.787563,-6.894046,7.477272,11.677764,12.173258,-2.876431,-7.473295,0.650621,-17.503833,-1.996197,-9.295824,29.079894,-17.175772,-20.461581,21.866638,-44.705049,15.088051,-31.112852,5.065505,-5.770322,-13.473758,-47.891043,20.363686,53.05545,6.346761,-1.158692,36.910456,20.394989,6.305118,14.08242,31.844948,-3.256908,-3.945111,1.181613,-2.82797,21.623754,2.28657,-26.090753,25.956559,-15.003124,4.923636,-24.078858,-35.248922,-13.308964,4.820787,-5.578787,26.03296,-27.397435,-19.355599,-27.297767,-28.911778,17.355596,14.464704,-9.789498,-16.450385,8.530214,38.50544,13.57897,-10.169325,-54.289515,0.323811,47.283016,nuclear
-25.152976,-15.936795,-9.194348,-30.468444,-4.93102,-12.962481,1.196922,-11.991844,-4.299028,28.703633,-4.934993,-0.317481,-2.878383,7.161514,5.862048,5.391329,10.91492,-8.942501,-7.382607,-4.363053,-7.492179,-10.57101,-5.886639,10.741988,-11.140652,-4.84463,-7.183857,-6.558579,1.751996,-5.337541,5.233526,-22.272986,-10.029685,-4.535388,2.99071,10.089352,-8.143078,3.582989,3.950567,2.502291,4.361792,3.983401,11.462358,1.165235,-1.417188,-0.773147,-20.745813,2.321555,-4.141201,11.13269,-11.707492,-9.488991,5.05464,-22.974184,4.427595,-4.795949,8.007683,-2.857338,-14.245978,-14.450856,10.654121,26.086773,2.009561,-6.19048,18.192496,9.397252,2.55938,1.573587,19.325489,6.654633,-2.607265,-6.103135,2.348486,14.810482,-3.319442,-14.06536,5.578826,-20.959247,4.573802,-14.526175,-17.657519,-8.731152,11.400004,-5.02177,13.955971,-17.496325,-10.760438,-12.143713,-11.046678,7.178137,8.73676,-5.328057,-5.217894,6.114401,18.526524,1.309862,-6.721385,-33.403021,-7.554513,20.016014,nuclear
-3.852777,-6.468796,4.026416,-2.762167,-9.569204,-1.123767,1.769054,3.358959,6.654972,7.217377,0.773011,-0.536863,2.50134,2.971135,5.111608,4.066392,-4.281605,-5.052302,5.622774,4.491836,-0.591038,-2.783673,-0.46022,1.137536,1.596659,2.041928,8.607521,-0.790422,-4.001304,0.25687,0.076114,-0.302047,-2.501718,0.721023,3.269839,-2.254942,-0.424702,1.775714,2.009034,5.062884,5.925107,2.005434,-0.91447,3.115872,-3.208947,0.346416,1.493018,-1.513014,-2.741592,5.704949,3.674849,-6.958835,-2.893598,-6.364362,8.68337,-0.950811,-0.972087,7.055187,-2.59902,-8.400998,4.844021,7.445415,4.942494,9.772813,0.957998,0.198666,0.492888,4.385484,7.486216,1.574877,-6.607108,3.600269,2.619376,3.839415,-2.925408,0.536112,1.974155,-1.23818,3.536763,-1.67615,-8.930142,-5.529151,0.278378,-6.511459,1.183875,-1.90846,-1.198859,-1.763364,-1.245144,-0.144008,8.614497,0.885731,-1.808582,5.392244,2.837107,-0.5087,2.211278,-8.819699,0.226289,4.73149,nuclear
-24.86835,-5.015687,0.855851,-24.275916,-3.206757,-4.754001,9.545924,-3.621295,-7.392417,32.066032,-5.11363,1.201815,-3.689542,6.455093,-4.288725,1.056408,13.54379,-20.726943,-4.483623,-4.205802,-2.455774,-9.406781,-17.01767,0.0466219999999999,-3.068468,2.900257,1.770917,-2.454416,1.061129,-10.321532,-1.717363,-23.29109,-0.90066,-7.63751,8.334902,5.484355,-8.404364,2.0566,8.024237,-1.3089,9.432453,9.927565,8.060492,-2.669581,4.040544,4.523693,-7.876777,-1.547078,-8.541106,14.078953,-5.894988,-6.232807,11.268191,-21.18789,16.563153,-23.82745,5.146764,3.765539,-5.685222,-31.463794,7.740036,33.208809,6.911153,9.658886,14.86747,8.095314,3.012175,15.129174,13.73596,-12.775543,-4.745569,4.037032,-1.145661,6.528735,7.491199,-8.335871,18.182593,-6.821368,3.939106,-9.734767,-18.504089,-1.495475,4.587306,1.049833,12.183732,-11.424623,-14.061258,-14.18769,-21.325503,13.647797,9.697812,-2.892106,-6.485567,3.786962,16.195981,2.063681,-8.018618,-19.752009,-8.964964,25.649884,nuclear
-15.032572,-8.02446,-5.811169,-15.579471,0.898351,-5.776868,6.943961,-6.521078,-4.974005,15.023354,-2.726098,3.180883,0.699841,1.806681,1.642821,4.075496,5.428525,-4.733309,-1.004969,-1.261004,-0.410513,-0.401645,-7.992851,2.877814,-1.291137,-2.936129,-0.0812130000000001,-1.989868,1.403212,-3.844967,-2.838671,-12.63879,-0.0500169999999998,-2.76333,6.073911,7.963643,-8.712992,-1.592726,5.946142,-3.314185,9.436307,4.462483,5.793416,-0.809091,0.714475,0.169984,-8.140652,1.996787,0.3398,11.56917,-10.876307,-3.68977,4.428864,-10.810002,3.253221,-6.266101,1.250308,1.00657,-1.567091,-16.707492,4.15035,15.618262,1.927246,1.868825,9.452723,0.268783,0.778633,2.634699,9.319375,-5.403955,-1.75746,-1.499074,1.643119,4.578793,5.788443,-6.500244,11.067313,-9.010598,2.395446,-5.364948,-14.976354,-6.295379,7.730365,-2.24913,3.615295,-7.761918,-9.103291,-9.490389,-12.91798,13.063661,11.170482,3.225669,-5.58472,-2.171823,13.489421,-3.073146,-4.536884,-14.898141,-6.555319,13.477879,nuclear
