V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-36.408821,-3.46573,2.355871,-40.398365,1.372947,-2.503827,9.826862,-8.213661,-4.005822,39.352607,-4.907948,-7.994588,-5.785516,8.918406,1.244265,-0.62422,15.3859,-20.492066,-4.789675,-15.576146,-8.137531,-18.712677,-17.501194,3.585106,-6.980973,-1.680865,-8.814277,-10.741947,-7.398345,-18.71552,-8.497155,-27.971696,12.505704,-8.175892,12.863536,12.504379,-16.804605,2.388748,5.003314,4.465333,9.246173,4.341419,16.423509,-7.538256,0.498187,3.117964,-15.893168,-3.342587,-4.177494,16.47024,-19.124243,-11.458174,18.931858,-31.309243,15.044504,-28.791358,4.692241,-4.103548,-12.539612,-33.062314,4.92357,33.814922,5.231165,3.349427,21.375097,11.820992,1.971697,21.846933,13.784039,-15.144887,-4.700655,-1.480614,3.861213,3.479573,5.96829,-20.702939,24.111439,-14.61001,6.898835,-19.676449,-11.130313,1.069675,12.075859,9.174042,16.585806,-18.972257,-22.350867,-3.827386,-28.191228,0.706626,11.050259,-19.419824,-9.75071,-1.939848,17.67718,7.690254,-10.725973,-20.733015,-10.854538,39.300113,cytoplasmic
-13.600363,-2.877243,0.457811,-18.263667,-1.005992,0.779078,5.088219,-6.051452,-6.675492,18.091663,-0.124599,-2.548418,-0.906212,4.944864,-2.436605,-0.931315,6.173017,-5.625467,-1.564284,-7.622422,1.250905,-12.216146,-10.308508,-0.903116,0.488944,1.020241,-7.306659,-0.736528,-4.717587,-4.989855,-3.203003,-18.00815,5.427785,-3.569314,4.144735,7.268227,-7.818043,1.927629,3.518125,-6.673713,4.618269,3.866924,5.539422,-2.263813,0.468989,3.536591,-7.397884,-0.00486400000000003,-7.161124,6.395509,-4.399162,-12.925684,3.30747,-17.671204,6.767154,-12.567582,4.484374,-6.189249,-6.376599,-15.593243,5.384209,17.603207,0.498159,0.352013,12.331722,8.06804,-0.842326,6.947711,6.068567,-3.56844,-6.238208,-1.382705,-0.108793,4.132183,-3.970725,-12.292848,3.672433,-5.534577,1.949908,-3.597288,-4.142094,-2.735371,5.369488,2.08704,3.829794,-7.892366,-7.996873,-3.14993,-6.871644,5.731618,0.350435,-4.568043,-6.287565,1.067808,12.076638,8.812994,-1.360517,-19.713415,-6.661274,19.874634,cytoplasmic
-12.15239,-1.80603,1.573871,-10.357313,-2.439115,-3.108945,2.92483,-3.443465,-1.004662,10.450713,0.33529,-5.115434,-1.178318,-1.204795,2.949189,-3.156468,0.467737,-2.989078,2.53499,-0.478202,-0.0301309999999999,-8.633975,-8.211849,1.76591,-2.760891,3.587737,-3.937907,2.710617,-1.94655,-2.292142,-4.239372,-7.18396,6.756927,0.385628,2.672058,3.672414,-6.116925,-3.041966,4.22254,-1.189056,5.48487,4.552782,2.161875,-0.655656,-5.155256,-2.779202,-5.832049,-1.973706,0.12085,3.256038,-2.730775,-7.054261,8.571256,-8.351099,5.433451,-8.028536,-0.00649599999999998,-0.899647,2.963898,-12.294316,4.057738,7.720553,-2.261491,2.385172,5.83643,4.321407,-0.079187,7.729581,0.345281,-4.205075,-3.096586,-2.350723,3.747148,0.803481,0.052755,-6.120977,3.933048,-0.626973,1.2026,-2.034313,-1.513024,0.066897,0.320866,0.21468,6.29519,-2.704976,-7.481264,-0.244358,-6.143418,-0.664857,-1.144907,-7.12721,-4.10484,5.132793,5.133923,4.861725,-1.742802,-3.832783,-5.199002,10.244875,cytoplasmic
-49.145554,1.508235,15.886211,-42.4461,0.522807,-2.764147,27.833203,-7.348767,-7.774575,50.813153,-4.498221,-8.202044,-2.360806,13.359639,-10.070375,5.089787,19.252488,-35.710661,-4.84032,-16.286192,3.214993,-23.948542,-32.519667,-10.321725,-7.451643,10.521944,-4.025435,-10.162643,-5.625053,-18.260891,-10.549427,-35.467491,16.927404,-5.671034,15.401325,21.57804,-12.398629,-2.044398,-2.142082,-4.185889,8.697759,4.74446,7.988111,-0.646314,-12.894755,-0.969424,-8.157073,-8.261102,-4.844172,26.798845,-6.695556,-19.338799,35.716516,-44.245736,23.936082,-43.771018,9.057302,-6.040321,-9.694265,-63.041449,6.303126,42.927132,18.648877,7.968959,30.687984,10.892084,0.0672939999999999,36.204151,19.890686,-30.811614,0.798348,8.301521,5.628935,12.154241,16.369055,-22.500635,29.246693,3.383614,11.214863,-16.275866,-25.789544,-1.615185,0.735415,2.946526,24.60194,-21.085657,-19.365973,-18.080979,-34.327741,17.92327,-3.833928,-16.791495,-8.408885,0.851429,25.479363,-0.739185,-13.727867,-31.369734,-6.428912,46.863954,cytoplasmic
-45.580595,-12.270637,14.452633,-33.611091,-8.802727,-5.245913,15.85607,-7.647325,0.429296,33.198004,-1.206392,-8.709872,-1.909911,6.285167,-0.085961,1.043629,-0.749359,-18.521322,-3.755867,-16.165108,-6.083813,-19.397276,-27.001593,-3.050001,-6.072491,3.899475,-5.337466,6.231495,-7.129013,-21.846573,-7.219131,-30.366899,2.394781,-8.587507,5.754561,13.252279,-12.244605,-2.373815,5.815533,2.916414,9.139508,6.958018,3.504582,-5.058612,-1.952248,3.139583,-9.213298,-4.445191,-7.443412,13.223631,-3.667422,-15.403712,27.698792,-23.742493,17.570149,-26.957595,1.401883,9.505345,-5.203726,-44.077255,4.277471,41.790844,-5.988058,22.436688,14.10511,14.176681,12.092529,30.694745,13.365361,-12.8959,-15.793393,6.766161,8.515979,1.568815,9.853619,-13.389667,18.815112,-4.372742,11.537929,-12.580417,-18.427725,-1.241615,-0.816532,-0.434378,27.272154,-10.337556,-18.939445,-3.21569,-28.793855,4.144123,10.081641,-19.882639,-2.511008,10.906884,16.168431,3.170361,-6.088141,-18.831579,-8.596408,34.776534,cytoplasmic
-22.633365,2.230196,6.989484,-26.344447,-4.647577,-2.819323,9.617888,-10.41551,-5.898596,25.832396,5.734916,-6.564325,-1.316958,-0.240444,0.673235,-5.967686,-0.108481,-15.292959,1.241201,-11.461775,-2.225243,-14.314399,-20.919506,4.896316,2.66482,8.062529,-7.705174,0.438286,-0.856053,-4.407663,-0.459941,-21.979892,12.177095,-2.637586,9.667491,6.93894,-15.667765,-3.580275,3.264179,-8.381564,6.203033,4.324919,2.382441,-8.323496,-6.948874,-1.823522,-7.421834,-4.260395,-9.902999,9.724279,-6.734002,-12.758901,16.006911,-17.817458,16.49589,-24.228476,-0.126746,-2.850465,-3.627676,-29.46918,3.652329,26.438123,4.79402,-0.362418,20.46259,15.943011,-3.705192,20.825124,4.525822,-14.403888,-8.916574,1.518384,10.129982,1.978401,-1.927134,-15.174102,10.184241,-4.235433,6.771191,-3.674403,-8.013828,-2.083044,-4.178282,3.752264,12.084931,-10.49193,-13.877349,-2.311256,-11.925477,1.872086,-0.520308,-15.184354,-5.911836,7.158209,3.978409,8.456403,-4.529115,-18.379988,-7.694524,30.939505,cytoplasmic
-9.185273,-5.571978,0.546438,-7.808856,-3.837351,-3.092073,6.218349,2.42134,-0.349643,11.091534,-0.272738,2.519863,-0.60091,4.908972,-2.879657,5.289047,3.770463,-11.240963,-4.154514,0.790459,-1.676371,4.263496,-5.492157,-4.688081,1.545257,3.667943,3.119661,0.437631,-0.826502,-8.353652,-1.036496,-5.575898,-5.150164,2.834406,0.852484,0.366048,4.243505,-2.217999,-3.171592,5.910837,1.607385,2.804772,-1.904789,0.229009,-0.259095,1.344904,3.659731,-3.843646,0.409822,8.743274,-0.265366,-1.068384,6.242812,-8.373703,8.606154,-12.226976,0.633671,3.305755,-1.808969,-14.536938,1.063204,13.817049,9.1507,4.729372,2.065467,4.506424,4.714873,3.281333,8.699415,-5.01048,0.464586,8.907651,-1.792259,2.071046,8.476703,-2.752488,6.837984,4.67105,-0.771195,-6.143504,-15.936567,0.461819,1.565279,-3.802962,3.756624,-3.144797,-6.724774,-12.295672,-9.301646,4.116584,6.117541,-0.600512,3.835733,0.126732,11.341917,-1.653499,-0.177598,-5.324437,3.528766,4.062428,cytoplasmic
-8.514685,-0.632819,-2.317584,-8.050484,-0.061126,-3.620919,2.107423,-3.484532,-5.771602,8.11234,-0.524612,0.574675,-1.597829,0.925457,-2.661185,-0.162793,5.588494,-7.130139,-0.591132,-6.645966,3.219462,-3.886579,-6.656631,1.912269,-1.678319,-0.491435,-6.316854,-2.680436,-0.49463,-2.843823,-3.528729,-9.234608,3.932621,-5.743551,5.417803,2.979325,-5.401496,1.315456,-0.179615,-3.232321,1.039829,4.932568,4.260967,-2.811907,0.83279,3.110872,-5.832528,-0.280068,-1.412096,4.88205,-5.924413,-4.397784,3.026039,-8.132843,4.38316,-8.046435,5.726741,-2.425225,-1.835077,-14.04718,0.469029,12.134312,2.918409,1.783686,9.290105,3.834616,-2.335379,7.613466,4.950462,-4.552526,-2.437257,1.83902,1.925959,2.51523,1.673115,-7.261578,4.610562,-1.326814,3.130193,-2.196788,-7.464197,1.475437,1.871309,0.913355,3.17654,-1.422745,-3.034923,-6.320413,-5.621582,6.817197,0.627862,-0.758022,-1.969187,-0.186844,5.77887,3.117176,-2.508685,-9.119505,-2.781543,12.94998,cytoplasmic
-9.777394,-2.144027,2.297513,-10.206842,-3.663457,-0.802863,0.185212,-3.990469,-2.756265,11.528622,2.18036,-5.642867,0.026889,-2.456685,4.401609,-4.589399,-1.535515,-0.712158,5.204072,-1.959513,-0.140802,-10.340848,-8.082908,1.478364,-3.727216,4.15219,-4.90797,1.964903,-1.914314,-1.612861,-2.427242,-8.956886,5.010084,0.559257,-0.422861,4.217492,-5.676199,-2.263127,5.398319,-1.154584,4.059711,5.139666,3.049188,-3.174435,-4.166925,-4.515739,-6.402731,-4.981753,-3.053722,3.510765,-6.227401,-7.9454,5.264644,-8.925412,5.046103,-9.357606,1.4769,-2.024645,1.84872,-8.756787,3.2056,9.211365,-0.562656,3.23628,4.675546,4.068587,-1.582596,7.645492,1.748246,-2.666757,-6.572871,-1.928658,4.424784,0.549269,-3.003945,-6.46602,5.149294,-2.836213,0.291445,-2.488328,-0.6353,1.625765,-1.580403,-1.465751,7.852856,-1.329821,-8.000752,0.944606,-5.377176,1.839512,-1.656322,-8.394587,-2.474404,5.353945,5.809193,6.229326,0.337349,-4.615759,-6.923188,11.253108,cytoplasmic
-18.75228,0.947102,3.675408,-14.554723,-7.26961,-3.288053,2.766814,-1.262585,-1.472579,20.70151,0.8599,-13.717058,-0.359249,3.589968,6.723725,-8.724598,2.256489,-9.634618,6.001425,1.271382,-2.845045,-19.093375,-11.795951,0.969466,0.155553,2.56418,-5.106611,2.002383,-7.202209,0.17733,-0.653401,-14.67908,5.220221,-1.582419,10.403465,0.0162869999999998,-12.21503,1.707759,12.380781,3.908066,6.736608,-0.57542,4.746532,-4.634791,-9.071909,-2.29058,-13.072633,-1.630718,-6.452766,4.787977,-4.32166,-8.542608,6.866112,-15.336864,12.478179,-12.641215,2.621838,5.820376,-5.996183,-13.927102,7.861872,16.437338,3.672121,8.114152,8.214794,7.540629,-2.724906,9.91808,8.692649,-5.819809,-12.722061,0.57413,3.479568,2.081334,-5.032179,-13.62665,4.694841,-6.162259,7.346507,-5.069752,-2.613223,-3.229077,1.21932,-0.230295,8.609931,-1.070366,-12.008172,2.718779,-4.448543,6.814723,1.059594,-12.778749,-5.659292,5.164093,7.222168,3.837365,1.844254,-8.137502,-10.606801,19.988519,cytoplasmic
