V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-2.942341,-0.752664,-0.258496,-4.740134,0.368463,-0.451883,3.333422,0.684715,-1.54799,2.916222,-1.014478,1.133438,0.040674,1.040064,-2.048823,0.928456,2.252569,-2.106784,-0.738152,1.226948,-0.789847,1.02228,-2.84379,-0.165853,-1.476041,-0.572863,0.833632,-0.700942,0.611526,-2.366272,-1.469713,-2.982677,-2.687744,1.307032,0.530153,0.972089,-0.931364,-0.18262,0.644382,-1.446062,1.393847,0.378882,-0.795058,-0.76958,0.966354,1.581592,1.698277,0.631969,1.163558,2.2298,-1.360029,0.884174,1.366655,-5.809761,0.118989,-4.200907,-0.112974,-0.693527,-0.948811,-4.331947,1.975745,3.958255,1.211405,2.087252,3.178845,-0.705953,1.359611,0.095185,3.388775,-1.602626,0.010997,2.513367,-1.580572,0.393936,1.916889,-1.088423,1.884149,1.751547,0.123321,1.312192,-2.92334,1.860556,1.418159,-0.426431,0.765586,-0.780545,-2.859243,-2.781784,-2.219623,2.185164,3.255478,-1.895505,-1.995906,0.840004,3.536191,-0.699208,-0.991817,-1.261153,-2.29665,5.209851,extracellular
-42.611911,-7.662573,0.649856,-42.443995,-0.264544,0.926757,10.600463,-15.194552,0.624336,36.864088,-4.695487,-15.096409,-3.456838,4.504125,1.671165,-3.779062,3.142842,-7.810758,-4.474976,-10.111307,3.037835,-24.449534,-20.746246,10.469905,-8.265822,-8.799527,-10.367586,-1.997251,-7.525417,-10.284327,1.386432,-28.583406,13.74168,-12.976173,15.166804,11.92314,-17.513923,2.017321,11.534872,-2.899409,11.117008,9.445056,17.859411,-4.350081,-4.539701,-2.501687,-19.687019,1.937119,-9.395436,5.791443,-11.650369,-23.094868,15.619751,-36.275852,2.228355,-15.083958,1.386678,-5.386098,-11.548721,-15.840236,9.940313,31.085313,-9.324174,3.420854,22.834253,15.347219,5.86641,15.126946,13.658146,-2.318801,-14.716884,-9.583185,7.250369,4.926335,-20.888566,-15.604739,5.958944,-21.525471,6.330979,-13.79858,-7.408549,-4.20172,13.46609,8.862375,24.960995,-24.81805,-13.754105,8.348447,-13.833409,-4.903973,0.302976,-22.809675,-20.367893,11.256083,14.226371,7.6859,-2.546233,-32.948345,-13.3288,41.446001,extracellular
-54.202873,-5.585354,-6.141363,-53.846944,-6.493778,-3.475987,13.490798,-16.438336,-29.825756,72.157617,-4.733407,-14.188736,4.558441,21.475269,8.059317,-7.847837,5.395216,-29.95531,13.608502,-7.401299,-1.484535,-30.879651,-37.30129,20.6526,-10.005942,-2.128659,-27.371273,6.224058,-5.916748,-1.702906,8.650377,-72.614225,8.319148,-7.926216,22.577051,-4.650065,-39.508035,4.665205,28.982581,-15.908442,30.168652,16.292982,17.612213,-26.676585,-4.745295,-0.256332,-31.562562,3.021268,-31.855767,18.423712,-20.659455,-43.076891,-0.945716,-45.529195,33.799163,-35.947393,5.834294,-7.468168,-14.847739,-43.761988,34.839511,75.699547,3.142724,15.553124,40.185693,19.778654,-13.828004,12.50733,33.326206,-5.102804,-35.799088,-13.712107,11.21378,11.881789,-20.088318,-34.377267,19.460289,-32.792755,6.962123,-11.173865,-10.085477,1.65088,16.84064,9.645398,9.697697,-13.774189,-36.406849,-5.396065,-4.350516,30.603996,-0.121059,-16.543509,-38.754515,5.643008,30.256241,35.108,-9.746358,-56.39968,-34.942238,74.380389,extracellular
-30.194756,7.324685,-9.1769,-27.229382,2.058874,-6.231051,9.596634,-10.343482,-12.866684,30.401788,4.029456,-10.069401,-1.044673,-0.214027,-0.0465790000000002,-0.397179,6.472472,-17.30378,0.962066,-4.969096,4.259362,-19.187661,-19.670945,6.186171,-1.228904,2.500099,-13.769968,-1.251062,-3.631492,-4.116382,-5.447253,-24.932632,13.066218,-1.940451,8.878333,6.108941,-15.735277,-2.090287,5.076605,-8.003713,10.136371,11.692518,6.325624,-9.995241,-4.331846,-3.538644,-17.557897,-2.477683,-13.30943,8.958814,-11.491458,-16.177559,8.70751,-23.131659,13.14812,-23.772398,4.491803,-6.714453,-7.25251,-27.116135,8.612416,31.77125,1.413665,-3.78439,20.171741,14.599266,-6.986075,11.839733,15.187218,-11.065993,-12.593781,-4.263933,4.053819,8.822603,-8.835418,-22.075313,9.114794,-12.147695,3.475761,-7.699745,-10.47535,0.794195,-0.121619,-3.823036,5.39351,-12.248511,-14.16216,-3.976111,-11.629964,7.401963,-10.070679,-10.480133,-8.477208,4.370649,14.231385,11.012483,-8.058345,-29.052868,-8.775428,37.225587,extracellular
-24.954025,-0.424386,-10.304259,-34.545912,2.444683,-3.723594,8.242381,-7.477186,-18.871038,27.950024,-3.09302,3.919631,-1.519075,10.698829,-2.207126,11.727727,12.484528,-20.72275,-4.928794,-8.661003,-0.97069,-8.23551,-22.762016,6.199881,-4.46601,-0.559841,-11.438314,-4.327377,3.617374,-7.986077,-7.242282,-28.194877,-2.972199,-6.735218,11.763596,3.96001,-7.75898,5.566461,0.40404,-10.716354,2.754659,10.742235,4.131354,-10.098217,4.171789,3.243976,-12.13134,-1.941736,-12.186452,17.385376,-9.671794,-8.467552,9.553227,-19.429674,8.864598,-24.051195,2.937885,-6.511344,-10.671709,-32.080961,4.689513,41.29399,9.319418,-2.877987,27.196134,19.247664,-0.0527440000000001,11.03183,19.580005,-6.188014,-8.558743,5.295552,3.490161,9.278656,-3.054809,-15.272958,12.323881,-14.734629,3.916954,-7.779846,-18.474432,-11.013106,5.642636,-0.348701,7.187707,-13.319898,-11.027125,-19.019889,-13.211332,14.740321,7.89212,0.411219,-7.357852,5.008064,22.258575,5.415543,-12.47513,-32.829092,-10.670343,40.768124,extracellular
-5.788348,-0.772724,-0.19807,-7.118975,-1.028649,-1.998658,4.287113,-1.162743,-1.154537,5.146368,0.017958,0.227463,-0.943558,2.855792,-3.177832,2.733052,2.724648,-6.331649,-0.578279,-3.844124,0.920567,0.33059,-6.630389,-0.571451,-1.185119,0.196419,-1.840556,-1.824386,0.844696,-3.573677,-0.556526,-5.750611,-0.371697,-2.758746,2.368885,4.287716,-3.117814,-1.482458,-0.044967,-2.561397,0.297524,0.275535,1.241756,-0.415457,-1.159345,1.038722,-2.092326,-1.028355,-3.288097,3.043222,-3.171381,-3.571792,3.568353,-4.317716,4.128795,-6.458448,1.714659,-2.595083,-2.015773,-7.903952,0.211859,10.095233,0.634192,-0.106374,5.090904,2.126912,-1.074292,3.103995,3.281352,-4.242483,-1.935514,4.203818,3.2639,1.678186,0.603662,-3.6994,4.558267,-0.275275,0.565264,0.598344,-5.999403,0.65918,0.984258,-0.105307,2.979255,-2.789822,-4.795498,-3.362706,-3.269608,1.959233,0.313982,-2.18861,-1.509208,-2.916287,4.676538,0.262483,-3.178421,-5.10272,-3.355327,8.525609,extracellular
-4.638806,-0.367967,-2.184446,-5.106439,0.400276,-1.353493,0.27761,-2.880337,-2.775196,3.58579,-1.817238,-0.279867,-0.965357,1.786731,-1.326981,0.681879,2.866094,-4.498569,-1.150433,-2.313422,0.550336,-1.734726,-4.935021,1.412837,-2.816716,1.614652,-3.486241,-1.37861,0.589687,-1.821892,-1.529318,-4.227456,1.420312,-2.360953,2.6479,2.639333,-4.433324,0.662333,-0.463254,-2.526662,1.878048,-0.0347170000000001,-0.786038,-1.932853,-0.705057,0.486611,-3.541375,-2.196414,-0.549491,0.944361,-4.325744,-1.958783,2.638692,-3.55179,1.909352,-5.791528,2.943771,-2.03673,-0.323288,-6.217749,-0.829323,6.452187,0.379234,-2.332382,7.936235,3.791162,-1.155393,4.275835,1.085872,-2.01489,-1.572573,0.624034,-0.163118,1.528821,0.415473,-5.589166,2.712843,-1.644077,0.250145,-1.262019,-4.528234,0.175296,0.592382,0.287269,4.993891,-2.855036,-0.689604,-2.996622,-2.676346,2.322836,0.626693,-1.556387,-0.78929,-0.512932,3.951595,1.330366,-2.726906,-4.693578,-1.405527,9.757078,extracellular
-9.197663,-2.12165,-1.591976,-5.141657,-2.118939,-1.487906,0.956427,0.049089,-1.779578,7.686953,-2.009728,-0.91299,0.609408,2.15011,0.606141,1.54163,1.155773,-2.152381,2.404756,1.363799,-0.637911,-2.393849,-2.588009,-0.03509,-0.80395,-3.79238,-0.446042,-0.373799,-2.434397,-2.424509,0.700237,-8.96172,-3.259958,-0.924239,2.690525,1.429454,-4.980218,-0.635175,0.936406,1.637058,2.011281,1.531926,3.043662,-2.882021,-0.607383,-0.93286,-1.121879,-0.516267,-2.984622,1.88769,-3.360406,-3.962312,-0.582073,-9.146715,4.667642,-4.373766,0.804546,-0.296022,-0.85444,-6.617175,4.770222,8.78076,-1.789147,3.602624,1.413557,-0.170945,0.362691,-2.669205,5.23101,0.970944,-6.443942,1.715053,0.433539,1.213851,-4.879823,-2.73934,3.112681,-4.230587,-2.321453,-0.358599,-2.884533,-3.209162,5.359889,1.247531,-0.194633,-4.115794,-4.460678,1.08256,-1.445287,2.926709,2.779895,-1.948744,-4.743462,2.266345,6.510936,1.828938,-1.32654,-4.802699,-5.393868,8.603361,extracellular
-30.829957,-2.985211,6.359105,-28.286763,1.317888,6.095499,4.625934,-27.228004,8.598551,42.045306,10.404434,-19.570333,11.770914,-12.208423,12.742196,11.596335,5.729509,-16.081222,-23.078369,14.064763,8.88953,4.475548,-21.535545,30.193267,-8.463918,1.584739,-25.777634,-12.837292,21.613077,-16.716117,-25.421997,-10.285463,3.328484,10.663141,11.05319,4.800944,-4.457583,30.478235,6.847155,-24.082289,-3.442337,6.704845,6.609471,8.449478,-13.870328,-19.512841,-35.733073,-8.406585,-10.910701,23.165218,-5.735921,-38.853285,21.608535,-11.463805,-15.502332,-4.830564,-10.336917,10.641405,-2.869152,-4.314815,17.322231,37.251987,16.408715,-5.269435,43.785351,24.250368,-6.26471,3.589179,-2.243889,17.645981,-17.883244,-2.190848,1.473194,23.755991,-15.43987,10.436327,22.160262,-46.313512,20.593039,-8.34766,-14.539271,-8.952708,-1.106038,2.685649,21.949739,-25.817187,-22.031803,-11.636348,-2.169276,-31.471807,7.31744,-3.772021,-14.041769,22.938909,24.766899,17.310775,-4.401912,-62.252252,7.377693,8.148866,extracellular
-14.441304,2.636197,-3.599282,-17.120019,-0.309527,-3.212246,1.347089,-5.976745,-7.348398,18.024356,0.0396470000000001,-1.626992,-2.761735,6.51922,-0.775129,2.039862,5.603074,-7.883765,0.793955,-7.798907,0.0744839999999999,-5.061566,-8.641368,2.105007,-1.583559,-1.06984,-8.109151,-4.394419,-0.26329,-3.525726,0.698892,-14.248227,3.697222,-0.754704,4.511699,7.847493,-8.359481,-0.568692,4.408031,-6.680851,0.390209,1.782001,4.981555,-3.136722,-2.621724,-0.12783,-1.092262,-1.713792,-2.168906,4.597623,-7.783868,-5.222531,3.988506,-13.556862,5.963094,-10.910659,-1.539049,-4.735157,-4.951498,-10.821169,0.456677,14.35463,0.00461999999999997,-2.261794,11.775634,1.976298,-2.352824,2.323807,3.233569,-2.035329,-0.54812,-0.506103,0.66032,4.156034,0.376627,-11.041747,3.7646,-6.912199,-0.799323,-6.516459,-4.746346,-2.968316,8.349521,-0.31884,7.162399,-2.309558,-8.186299,-4.737435,-5.66585,2.206613,2.047344,-7.774138,-5.273608,2.500938,6.840439,5.395025,-5.267141,-13.098131,-6.932243,19.226305,extracellular
