V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-36.617194,0.76828,0.15584,-41.921406,7.213826,1.059228,21.295418,-4.987239,-9.551266,33.478088,-10.302552,-3.310221,-4.522318,10.077003,-2.196714,5.268393,16.424755,-24.707089,-2.404623,-11.465172,3.577252,-17.079197,-26.363584,0.690196,-5.936986,-1.721114,-6.772231,-5.980536,-4.517069,-7.803484,-5.517022,-30.715085,17.005945,-11.033636,14.272098,11.448826,-18.334921,-1.438649,4.867866,-7.129195,6.21549,5.061065,10.552665,-3.370196,-1.738327,2.58209,-11.588183,-4.738475,-9.136781,19.056323,-12.110492,-14.709936,17.514127,-34.764916,14.64473,-32.086821,8.393802,-3.622403,-8.763214,-31.103406,7.07543,35.6598,9.383487,0.626883,23.044771,10.186632,-3.861224,21.145206,17.22412,-14.164926,-2.154007,-5.357083,-0.571027,5.612654,5.21709,-17.336901,17.213153,-6.593631,4.767808,-14.553719,-21.005216,2.336079,12.018495,8.507653,17.021373,-19.893259,-18.736138,-15.765506,-15.417264,13.196649,-1.545295,-18.080927,-15.442241,1.159555,14.355423,2.025215,-8.132359,-32.27812,-9.05559,36.041239,lysosomal
-26.164535,-2.35997,-4.201968,-32.779455,2.832047,-6.007146,13.358419,-10.949908,-9.29639,25.795813,-2.589087,-4.267504,0.593656,9.25955,0.03171,2.537155,9.049254,-10.717049,-3.418654,-10.734444,0.61621,-17.608659,-19.999878,4.03505,-9.183384,1.075931,-11.392066,-3.053399,-1.203822,-4.6827,-1.600818,-31.60893,13.412107,-6.05451,14.460333,6.727924,-21.333261,5.147222,7.188718,-11.824875,5.880129,7.754908,9.596686,-5.113228,0.643928,1.313952,-17.727516,-1.431858,-8.887592,11.16923,-19.792591,-14.739932,12.300332,-25.441232,7.171008,-18.257864,8.76043,-5.047735,-9.474335,-27.212696,6.479208,32.498746,7.010507,-7.469502,23.734103,9.59194,-5.514205,11.995809,14.380392,-10.048701,-11.633041,-1.423254,4.454819,3.265103,-6.764094,-17.206614,10.701399,-11.877244,2.578483,-11.495655,-13.986135,-0.984886,9.039654,4.894024,8.723796,-14.090024,-18.573647,-4.39156,-15.078464,10.810104,-1.212629,-11.060694,-11.287985,-1.653505,14.852561,8.278884,-9.454088,-31.098008,-9.060836,39.06415,lysosomal
-7.329567,0.333528,1.088758,-14.267821,2.703932,-5.089833,6.117154,-4.881053,-5.069742,16.571166,-1.296731,-4.231011,1.033997,2.362619,2.41525,0.988191,1.498989,-3.639695,0.297699,-6.466401,-0.307966,-5.62576,-11.347913,3.525347,-5.514833,0.770899,-8.215103,0.890818,-1.471789,-1.465301,-2.218454,-14.567685,6.801162,-1.317205,6.09145,4.28839,-9.526954,2.985758,4.124779,-2.123395,2.931466,6.918932,2.47825,-3.189943,-1.309061,0.861504,-7.975609,-1.663557,-5.178106,4.357712,-6.405506,-5.919905,4.574374,-12.611307,8.857864,-11.352059,2.932276,-3.977936,-0.147039,-18.115043,4.377737,14.930615,-2.332945,0.469468,8.283528,6.014008,-2.484059,6.060886,6.495848,-6.517843,-4.27186,-1.061937,-2.155645,1.923976,-2.020182,-10.807915,4.28362,-2.652588,1.970486,-7.493802,-5.811341,-0.612899,0.657787,1.655178,2.34087,-2.653522,-3.169079,-3.135005,-7.792853,2.84157,-2.431835,-6.410274,-6.990742,0.497594,9.355147,7.501581,-3.329159,-14.555316,-9.094575,17.308357,lysosomal
-28.438401,4.488106,-5.766918,-27.742748,0.948581,-0.31341,6.742837,-1.310898,-14.737771,26.936939,-5.201992,-1.480737,-2.694544,7.862562,-5.520423,1.704816,5.226886,-16.298271,1.602297,-8.696845,-0.733211,-13.070152,-13.55227,2.290391,1.918565,-8.353472,-13.201304,-2.90445,-2.889957,-8.042445,-6.135859,-30.150645,5.393104,-8.718774,13.570185,8.724817,-17.854502,0.137611,5.626306,-9.213707,4.039935,2.186901,8.632746,-6.115936,3.139204,7.063871,-14.612664,-2.563747,-6.398192,8.293552,-14.479049,-17.042216,8.244097,-26.020522,9.307907,-23.209269,3.357344,-12.57643,-8.609244,-21.709386,5.439446,35.526194,0.253003,2.254941,17.278029,12.480806,-0.546165,10.414586,9.394243,-9.267798,-7.896903,-2.828069,2.818557,0.972779,-4.595238,-16.676516,8.77361,-12.596165,2.22597,-4.003749,-10.028845,0.425596,15.214516,5.46597,10.916799,-13.877977,-13.690107,-1.295583,-12.246006,8.606938,1.435014,-6.843928,-14.9476,-4.030029,9.073814,7.34489,-9.993394,-19.450678,-18.56,34.882449,lysosomal
-30.422931,-8.264421,-8.467623,-36.498149,8.622917,-7.104064,8.561049,-10.411313,-15.787439,25.606344,-5.580801,-5.534689,-6.563242,11.63364,-5.411042,2.722866,15.325137,-14.268879,-4.188052,-12.963554,-0.299252,-12.656056,-21.063277,2.921868,-5.657773,-1.630498,-11.676183,-3.382681,-1.3081,-6.53478,-1.988493,-27.326607,5.488184,-8.611958,7.987392,10.319734,-20.241204,-3.89608,6.751779,-6.813835,12.644931,7.831265,13.992321,-11.120481,-0.219781,7.363673,-13.712561,2.543711,-6.554885,9.315828,-15.361873,-14.721796,9.94445,-29.626235,7.299316,-22.556801,3.536344,-14.791458,-10.337445,-24.115347,3.058374,30.205591,-1.99226,-0.323122,25.312768,11.928585,2.560203,15.31899,12.884091,-9.036319,-1.226993,-1.429594,-0.235563,-1.004035,-4.985416,-17.042113,9.972148,-12.044338,4.427036,-13.540768,-14.491817,-1.920273,17.12631,7.580635,7.16757,-15.053088,-13.365339,-8.093937,-14.032759,9.828618,-0.253486,-13.748302,-17.528725,-2.814527,12.319992,5.241593,-10.658344,-30.626543,-11.749368,42.441129,lysosomal
-41.118164,-4.237789,-4.140304,-40.515887,6.160637,-8.18334,16.313788,-8.518192,-11.903517,35.425521,-9.950577,-2.17356,-3.941425,10.916237,-2.449101,-0.1393,19.783312,-13.03774,-7.364454,-11.272256,-0.611172,-23.538526,-16.163634,7.53555,-5.106949,-5.660381,-11.342469,-2.118278,-6.857861,-8.106676,-0.0785710000000001,-35.316197,0.256568,-15.347228,15.680468,7.78457,-20.084389,-0.109021,11.996574,-5.805682,15.070866,11.548631,16.276452,-9.344688,-1.851263,-1.737656,-17.914915,1.800483,-9.707743,12.36196,-16.964979,-20.29385,12.480684,-32.543851,9.369831,-24.823023,0.235086,-11.883698,-13.569677,-26.160319,15.13492,38.821344,0.92314,2.140113,24.14603,10.029324,-2.337593,10.813725,18.543496,-7.528478,-9.970666,-4.526549,-2.335737,1.491313,-12.316694,-17.20944,13.243502,-17.765599,8.686839,-18.677402,-12.836068,-2.222321,18.933702,10.612149,13.63299,-27.674882,-12.849179,-2.350049,-17.908378,7.71507,7.92709,-16.758015,-19.866781,1.707243,18.345634,3.82872,-12.632838,-34.992235,-15.798378,42.89828,lysosomal
-6.629662,-1.792609,-7.690796,-10.956413,2.199202,-1.697865,0.99918,-4.026559,-6.933234,8.023926,1.384437,0.973091,-2.485394,1.23879,-0.110373,1.548025,4.863395,-2.039131,-1.868243,-6.15666,2.710082,-4.926511,-8.164605,4.766055,-1.775185,-0.245241,-8.946921,-1.962317,1.331967,-3.027436,1.099947,-10.337149,2.907297,-3.67143,3.9388,1.078675,-4.481329,2.984427,-1.381723,-4.713,3.907262,4.3176,5.43271,-1.473481,0.788164,-0.345495,-9.513986,-1.818941,-3.687482,5.199581,-9.065737,-7.401798,3.723436,-5.734767,-0.485325,-5.093668,2.890708,-5.193225,-6.077547,-3.310686,2.185948,13.558986,2.223855,-5.943677,12.557773,7.066793,-2.146269,2.50538,7.355829,-0.492096,-2.940117,-1.620332,-0.198412,4.809371,-6.430152,-5.346417,0.746902,-7.779383,7.361679,-2.447276,-6.568508,-0.748598,5.068475,1.95565,5.406623,-5.246286,-5.91566,-2.053971,-4.62223,2.522567,-2.405448,-1.104792,-7.066848,-0.465659,5.093421,2.905863,-0.528176,-12.898289,-3.50505,15.789884,lysosomal
-6.608919,-0.862864,-5.871093,-12.01329,1.23541,-1.169358,1.236703,-7.547247,-7.100721,8.566385,-0.363018,-0.918957,-2.749589,3.55312,1.587937,2.129567,1.940871,-1.127788,-3.853215,-5.226901,1.959548,-5.348226,-7.062559,4.742935,-3.590968,-3.456098,-7.834467,-4.398916,1.064585,-0.965499,0.343194,-11.923222,-1.007652,-3.906042,4.702809,2.975229,-2.665106,3.116901,-1.698951,-5.814617,2.991724,1.101842,7.501371,-2.697121,1.655579,0.454523,-10.02071,-1.023377,-1.761288,4.555745,-8.31003,-5.642842,2.055498,-7.050886,1.097504,-2.648802,2.674389,-5.344877,-6.004921,-5.154073,0.800879,12.647308,1.097875,-6.672388,11.861662,7.569708,-1.454034,3.317199,5.354265,-1.000477,-3.734118,-2.978245,2.019192,3.188579,-5.14995,-7.337051,2.489158,-7.889864,5.785029,-2.798325,-5.563046,-1.682719,5.143679,1.934034,3.720019,-5.309855,-3.516548,-3.091671,-3.952466,1.833292,-2.133584,-0.733551,-7.029394,0.396363,5.896611,3.962242,-2.130361,-12.511604,-6.194277,13.953314,lysosomal
-22.966052,-4.564202,0.14581,-25.203357,-0.124543,-4.130499,8.14779,-8.365657,-6.305267,22.760123,-2.942201,-3.340778,0.665572,6.020266,-3.794509,-0.056913,11.74011,-6.859816,1.967833,-5.282846,-0.753192,-13.863066,-12.983982,8.211551,-7.191876,0.941636,-1.42093,-0.478777,-3.276075,-6.438039,-0.928228,-17.943102,1.33124,-5.774853,10.701015,7.959802,-13.154274,-3.11988,2.005882,-4.614999,5.744982,-0.157013,7.584112,-2.561925,1.252872,0.670564,-9.725951,0.370949,-1.435753,5.560586,-12.406486,-11.301976,7.657073,-23.767969,7.785373,-14.487071,1.556254,-3.56989,-5.364243,-14.458937,3.62253,21.509528,-3.147874,4.935602,14.93152,3.955382,0.857972,13.164046,11.114374,-7.011375,-8.290588,-2.170275,1.024603,1.187222,-6.608457,-9.987845,9.964445,-7.789997,2.11205,-10.612243,-5.343952,1.116529,9.506784,5.240322,14.966585,-14.746106,-12.794212,0.981761,-7.830319,2.864752,5.174042,-12.123125,-9.781534,0.724237,7.183926,0.401018,-3.494593,-15.325368,-9.553031,24.208313,lysosomal
-75.464629,-13.66355,-9.601223,-72.417719,-5.03714,-5.166668,24.28428,-19.472683,-8.954447,72.361794,-17.994965,-17.49047,-3.491616,21.31259,5.04111,-0.779628,16.4019,-19.753734,-1.868009,-11.780535,-2.991558,-39.139465,-28.888893,19.17942,-14.88693,-22.231936,-24.199549,2.457645,-7.796294,-13.435061,8.762732,-56.458664,-1.086321,-17.332577,19.27386,16.5757,-37.412845,-0.0361779999999999,24.372501,-10.261428,13.244406,7.828292,31.702641,-2.700017,-2.369071,-6.926685,-29.633312,9.086091,-27.521044,14.62598,-26.928934,-36.69945,9.911164,-62.361291,10.970916,-34.083891,6.699575,-3.696599,-25.639233,-33.574324,30.159373,72.929323,-9.771583,11.318093,35.452179,19.542327,4.583553,8.714006,38.003447,1.751405,-30.864744,-9.708357,3.43942,17.553082,-34.597538,-25.794953,14.000827,-37.199841,13.408628,-21.070742,-19.569195,-8.532604,35.844065,8.630286,30.108028,-39.088271,-29.270542,0.390192,-19.871451,9.216851,17.890478,-36.93495,-30.89139,11.377326,32.391318,14.352361,-18.336654,-56.541697,-31.951886,72.67566,lysosomal
