V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-42.0759,-0.302918,6.322288,-36.360007,8.309809,-5.235994,23.7197,-6.058898,-14.117385,41.293224,0.117701,-8.824622,-0.0112489999999999,12.501553,-11.707495,2.688956,15.936898,-37.952166,-0.757854,-17.6777,1.601176,-18.434617,-23.881332,-9.91015,-4.428417,14.383085,-2.782548,-6.901373,-2.158268,-15.01105,-7.322348,-19.887811,17.227354,-6.358845,7.371008,12.700267,-7.812374,-0.190284,6.578638,-0.32469,1.600525,9.471063,5.867962,-1.718598,-2.68252,5.83528,-4.546891,-4.834548,-8.301707,26.951522,-9.178475,-6.510987,35.281022,-27.177397,23.883308,-37.180083,8.852797,1.342229,-4.564128,-50.357426,5.899107,37.426272,15.826618,6.583541,21.419304,16.942671,-2.221184,30.797141,13.836847,-31.639934,2.161019,8.115323,4.196715,3.839135,18.322103,-19.043257,22.922355,5.067544,11.996193,-12.902448,-17.639767,14.812385,-2.266058,-0.173667,16.387253,-13.9421,-28.51997,-21.181453,-30.971478,19.457733,-5.598592,-14.164235,1.36312,-8.509268,18.984031,-5.689559,-13.56738,-17.711842,-1.074295,35.484168,cytoplasmic
-43.880866,-1.547733,14.067679,-32.23059,-4.231002,-2.615,12.631974,-6.159954,-1.884024,42.599558,2.137958,-14.43265,-5.11247,10.009905,0.940943,-6.714305,7.398398,-20.409744,0.949151,-15.805397,3.278132,-28.466107,-20.227711,1.696122,-4.870286,8.124726,-7.698868,4.100061,-13.936455,-12.828214,-0.0642650000000001,-34.44514,16.246198,-0.920145,9.350475,16.61575,-14.290377,-6.29978,11.792793,3.185913,8.536713,8.142277,12.183617,-6.081831,-6.7238,-0.860168,-13.895484,-5.181269,-8.603085,15.462292,-8.770588,-18.24682,24.098662,-30.024466,21.429351,-34.735991,4.305442,2.038888,-8.911861,-40.943128,10.445763,35.916444,-1.324775,13.065107,11.926577,14.792325,-3.982541,27.887148,15.095461,-16.536617,-12.472528,-2.095406,4.38528,5.274085,-2.631822,-18.198365,18.299302,-6.280158,6.376772,-15.446852,-12.895016,1.012848,-2.378969,2.877405,21.222446,-13.213654,-19.023974,-3.176614,-22.839612,5.803917,4.285208,-25.578244,-5.86357,9.388727,15.775912,3.529946,-5.750526,-19.981384,-8.004723,37.629479,cytoplasmic
-45.631112,-9.898618,-1.899798,-52.268483,1.815532,-9.260572,19.610886,-2.937266,-15.367303,45.461797,-8.226298,-2.832489,-8.323145,18.464104,-1.257834,14.892324,22.832493,-30.369289,-6.286228,-14.351977,-9.277114,-15.50294,-25.540479,-7.327254,-7.393961,2.256874,-7.923496,-15.258316,2.823655,-27.914415,-5.204069,-36.818352,1.325705,-11.734731,1.557267,20.44174,-11.824826,-3.702267,1.715667,-2.516502,3.799821,4.301827,12.727956,-4.626532,-0.135117,4.853041,-19.25191,-5.239034,-5.517391,25.359895,-12.439677,-11.644808,25.579889,-37.751711,18.637373,-24.746258,4.181974,4.812285,-13.370779,-49.48113,-0.387286,44.752957,5.824552,2.536141,33.605276,17.381658,2.289263,12.047767,32.202296,-16.982982,-4.417428,7.146374,5.711529,9.037504,17.405274,-24.363865,20.251965,-3.819468,10.904037,-20.914415,-33.094582,-0.075274,14.458262,-5.91094,24.690728,-31.537512,-31.469364,-25.04014,-36.764948,19.184418,9.086479,-8.592309,-3.511713,3.640302,31.607559,-6.539634,-14.083274,-28.775395,-4.858138,51.816232,cytoplasmic
-15.600529,-0.350108,-1.145083,-13.657536,-0.513592,0.0341959999999999,6.434403,-2.725319,-5.238715,14.702546,1.535625,-1.162514,0.997569,5.692582,-1.648623,1.996057,4.260636,-10.778701,-0.590971,-3.091592,-2.186881,-7.613609,-7.855574,0.188829,-1.043962,1.147183,-1.116217,-1.222257,-2.239086,-2.160224,-3.505133,-11.723576,3.479605,-0.911283,5.993233,1.758,-4.28578,1.628049,3.053058,0.850507,7.426405,4.108893,5.180455,-3.538976,-0.553426,5.761111,-5.117798,-2.563806,-5.520764,5.427894,-2.806,-5.009773,7.389952,-7.782873,9.002068,-12.044918,4.256323,-0.46262,-3.212199,-15.863059,0.11465,17.13288,5.280317,3.089587,9.377591,3.187822,-0.738886,8.864516,10.120625,-6.685615,-6.52233,2.182105,0.909499,1.234091,3.240922,-8.336979,7.609834,-4.375816,1.463389,-3.067416,-7.062717,0.423403,6.057704,-1.354305,3.751784,-5.483047,-8.472304,-3.255081,-8.05204,9.995804,0.6309,-2.415721,-6.137228,3.182265,5.555065,-0.538468,-3.745298,-10.51114,-8.001564,15.373345,cytoplasmic
-40.049698,-1.555554,5.386632,-40.965037,3.228024,-8.828986,15.104119,-12.498219,2.100947,35.887289,4.948411,-6.473454,-9.830885,4.882545,0.919665,-0.14682,12.678303,-15.209498,-10.489447,-18.586495,-2.043482,-19.773713,-24.342692,1.530867,-7.686382,1.586436,-9.773896,-5.750939,-2.449422,-19.861109,-9.392628,-26.878509,15.10056,-8.298241,6.32261,20.353146,-13.518747,2.576206,1.769076,-2.978743,5.174161,5.509562,11.768572,-0.266205,-5.65186,4.124642,-7.745438,-1.375633,4.432967,15.556794,-17.081713,-13.559373,26.682147,-35.432942,8.654799,-26.752999,2.666365,-7.402474,-12.995501,-34.94437,-0.939278,34.328883,5.807115,-1.723753,23.319489,11.205268,6.501879,24.549617,10.765911,-18.032841,-1.882094,-2.574613,3.160453,-0.0515150000000002,9.084639,-16.939841,18.993391,-6.280943,11.629982,-20.198162,-14.121918,-3.270923,4.582191,12.274417,20.99671,-18.437119,-23.036715,-4.418869,-32.888258,-4.738223,8.184981,-21.915536,-6.865329,-1.17801,17.138437,5.386555,-11.728429,-23.23151,-6.345239,35.890278,cytoplasmic
-24.542339,-2.145646,1.02165,-16.207764,-0.989471,-0.454566,6.9694,-0.693244,-2.782494,23.29179,-4.114667,-6.090251,1.454343,9.15155,2.838206,-0.889552,4.269195,-9.442522,3.360223,-1.810204,1.053605,-13.055107,-7.105597,3.54937,-4.050877,-7.33608,-2.971823,0.161713,-2.81325,-1.345199,2.368101,-21.244294,-2.603673,-2.172017,6.294824,-1.460148,-4.725864,1.427489,8.229152,1.293155,5.686766,4.999123,9.639342,-5.908038,-0.584949,-0.62812,-5.510877,3.391102,-14.035414,4.296989,-7.055761,-15.205044,3.777243,-20.044573,11.171403,-16.040435,-0.357259,0.916697,-7.252145,-16.276455,10.587123,22.930035,-0.562119,9.137704,9.556925,5.053836,1.814979,9.115138,11.716267,-0.375987,-9.778916,-1.973902,-1.589551,4.783616,-6.779198,-6.665363,4.771365,-8.639182,4.16629,-5.782187,-3.513869,-0.767687,5.954384,1.924987,6.593751,-7.415758,-13.094663,5.349918,-5.80252,6.452623,2.897585,-13.509293,-8.381875,7.372156,11.473543,4.323271,-3.712029,-16.337637,-11.290839,21.601096,cytoplasmic
-33.601137,-4.957621,7.298303,-42.983317,2.03182,-7.84724,15.730466,-16.77038,-4.817262,29.021243,-2.732475,-6.888738,-8.843371,4.932115,-3.689125,2.91116,15.262102,-16.381167,-8.252286,-16.10431,0.374189,-17.270668,-30.134132,-4.688242,-7.450915,6.792045,-7.445594,-4.78618,-2.293697,-18.59564,-8.492134,-23.31605,14.608697,-6.75175,4.506072,20.889161,-7.370291,3.778725,1.314976,-2.382714,9.333899,10.60213,8.400119,-3.801489,-6.339316,2.907801,-11.368315,-4.706717,3.569877,20.640324,-8.800527,-12.780856,30.988787,-29.192534,12.201914,-26.019458,3.245692,-6.473592,-13.565088,-39.525866,-3.976103,22.633572,1.617716,0.160121,26.427792,9.241143,5.487187,24.851468,7.853986,-16.359846,5.349872,-1.222847,4.356812,4.691088,16.620851,-18.839205,13.934775,-1.600923,3.961829,-16.352737,-20.985379,-4.933944,2.799986,-1.342826,21.440442,-18.69176,-13.882397,-17.058271,-30.261501,7.54524,-3.793934,-20.113625,-8.037651,-4.38972,13.965839,4.023318,-12.434634,-24.42016,3.74591,35.227378,cytoplasmic
-17.895313,-4.30825,4.49664,-15.387039,-1.614789,-3.309409,7.979616,-5.660562,-0.00961200000000009,10.294512,2.623273,-5.808733,-2.645376,0.077283,-0.4288,0.684178,0.330013,-5.826298,-2.31563,-2.645083,1.195237,-5.091964,-10.166036,1.300408,-3.76147,0.627725,-0.0218420000000001,2.299009,-1.360622,-8.268717,-2.046633,-9.409641,4.929975,-3.639939,3.443472,5.153879,-5.977278,0.103005,2.66251,-0.55039,2.338504,1.653579,2.297421,2.376959,-3.288283,2.583765,-5.335655,-0.187291,-2.075026,5.917876,-3.245691,-6.579667,11.596603,-13.206548,5.384583,-10.822225,1.907839,3.302868,-0.511175,-15.496664,2.947025,13.026475,0.189374,6.517361,7.510072,5.164517,3.290038,12.437841,6.222807,-9.358957,-3.932158,1.313128,4.219187,1.523285,4.003983,-5.964324,9.55233,-2.952889,2.657102,-2.628542,-7.53435,-0.668637,-0.037828,-1.732711,8.647437,-3.115779,-7.293747,-3.211374,-8.442031,1.635832,4.169388,-7.929783,0.492386,1.663218,7.940519,-1.142634,-2.759261,-6.81601,-6.006425,12.618806,cytoplasmic
-27.815107,0.370689,2.574953,-29.408266,-8.402981,-5.808957,12.524922,-4.031079,-0.994603,30.881726,0.873013,-3.64291,0.814543,8.629391,3.996418,0.892543,8.897035,-14.116762,-0.320411,-5.01326,-0.951405,-10.848066,-19.635116,0.00101599999999999,-2.305455,11.199555,4.563698,-7.758117,-3.859962,-6.202096,-4.811136,-13.510977,11.241766,0.434638,10.017863,6.94624,-11.412644,2.300085,1.60705,0.0156270000000001,8.099346,4.79317,8.507782,-4.442864,-8.871613,-1.237954,-9.353561,-3.594036,-6.317732,14.854034,-5.662536,-9.802921,13.161327,-21.218782,13.04848,-24.53533,4.532621,-0.856422,-1.885705,-30.008693,4.279887,24.432557,10.919215,3.895167,20.839599,9.083617,0.350207,21.043006,14.484667,-14.156571,-8.697706,5.833023,1.039964,6.394795,3.101356,-13.911394,11.587689,-4.91309,11.63381,-10.909424,-19.822506,-6.03426,-2.648703,-0.803478,13.271773,-9.025664,-17.481626,-15.101335,-14.496213,3.956327,3.096816,-6.384445,-5.2181,3.242185,16.243738,-1.750858,-6.10031,-25.417929,-2.630767,29.053035,cytoplasmic
-46.911522,-5.388107,-0.176122,-45.287773,-2.30747,-5.381063,25.17273,-10.961107,-12.634441,51.925356,-7.113282,-6.817208,-5.941886,9.884096,-4.223696,-0.1467,19.972949,-34.116479,-0.952003,-15.060765,-0.798644,-21.794059,-25.880126,-2.85712,-13.798944,-9.769859,-9.060168,3.080377,-4.949056,-12.480885,-2.896473,-46.373072,11.79335,-6.893814,14.230979,13.629674,-20.349945,0.325253,12.957643,-10.508135,10.344611,8.342207,11.612058,-7.669518,-0.381237,8.684173,-10.80361,-7.473301,-14.704931,20.901388,-19.964301,-18.939392,19.603309,-43.756987,23.79793,-34.259411,1.687175,1.094639,-9.360687,-44.198406,11.518327,56.286492,7.032739,9.968235,18.3364,10.362478,-0.39649,26.995522,27.4895,-24.684433,-9.419689,1.440015,-2.133479,6.066021,3.950392,-23.682492,28.724942,-3.980489,2.881398,-14.559112,-12.793151,3.14581,17.896988,7.368825,19.838903,-14.095471,-26.243399,-12.691414,-25.338762,18.535977,13.556701,-19.743382,-12.079271,3.295224,28.9935,0.456569,-14.181453,-31.957857,-22.255877,41.337738,cytoplasmic
