V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-31.299826,-5.661136,2.20952,-31.829908,-6.233159,-3.602608,14.939205,-7.302,-2.337433,33.075002,-8.500639,-7.23348,-2.713705,7.01246,3.474155,0.05669,6.53046,-12.243141,-3.44721,-10.334545,-2.586954,-16.053244,-15.487805,1.770555,-7.382456,2.559096,-0.999661,1.285718,-4.68126,-6.974177,0.854916,-21.407482,2.344575,-6.863257,7.139402,8.67929,-11.437458,-7.093093,4.090414,-2.283165,4.878176,4.158642,7.089646,-3.881335,-3.981357,1.545855,-9.691158,2.454614,-5.795627,12.999732,-10.802651,-10.967721,13.337886,-25.927084,11.065366,-22.751785,1.536738,-1.986358,-8.824944,-31.220089,5.852963,26.428793,-1.065331,11.311996,21.966797,9.476007,4.555056,16.358591,12.626036,-10.575664,-9.190783,2.447978,2.636225,6.733706,0.420502,-11.194148,11.117632,-3.456305,9.468214,-10.90556,-11.185175,-5.170004,4.802236,3.912018,22.637827,-12.250901,-18.955422,-5.341502,-11.518243,2.456306,11.305526,-19.164595,-3.602227,-1.30294,14.414849,0.876444,-5.734088,-16.72419,-11.695696,30.098544,er
-33.041366,-4.016936,9.471633,-27.928526,-5.479393,-6.612102,19.755813,-2.190137,-2.39996,28.398698,-5.759154,-3.174067,-5.387827,10.213056,-9.209718,6.606278,3.772613,-21.623239,-4.843615,-14.473802,8.538566,-11.234091,-21.03001,1.278532,-4.819942,7.316123,-6.65255,-1.526539,-4.012843,-12.895995,-2.52029,-28.483112,6.331862,-4.434748,6.642871,9.463818,-10.169246,0.0620580000000002,11.986934,-1.088474,8.150452,4.878389,9.924099,-8.190816,-7.077145,-1.116916,-5.161597,-6.045549,-7.419106,23.887419,0.537961,-14.127781,20.151924,-33.481806,20.036095,-34.118537,2.496831,0.0303070000000001,-2.197672,-39.941184,7.841874,31.110352,3.963417,7.468877,16.392039,8.332951,4.879354,19.426282,13.216521,-21.621771,2.172678,10.025701,3.534289,3.687506,10.998368,-10.060884,20.522875,5.114767,1.126619,-10.14798,-15.889465,1.554536,0.439285,-0.947086,17.228484,-13.218368,-12.247118,-16.419815,-23.902977,7.434563,1.517478,-12.483165,-0.669947,2.759229,23.902335,5.935199,-10.311251,-26.800221,-6.840703,32.116385,er
-22.844765,-6.174897,3.742437,-29.684021,-0.142087,-9.289188,20.067099,-4.050443,-6.9306,25.968937,-1.442046,-2.70077,0.258718,4.361271,-16.432606,5.108417,10.660944,-25.094381,-4.652556,-8.850707,7.998065,-0.0770249999999997,-15.737193,1.456837,-13.61816,8.264546,-4.174664,-1.369987,2.757664,-9.74113,1.870055,-24.695027,7.473243,3.283985,5.619591,8.78833,-12.6403,0.0425070000000001,11.105612,-7.495206,3.179517,2.36642,4.058059,-4.492643,-2.973848,-3.264873,1.128812,-4.874361,-3.642776,21.406955,-0.905886,-11.958975,16.895533,-43.518775,10.493881,-34.562421,8.749316,-4.416224,-2.306051,-33.752597,11.563148,29.655763,9.892013,-3.284992,13.23543,4.084918,-2.451348,10.316108,17.920171,-17.018849,8.553358,10.696127,2.702478,5.777122,16.200123,-11.286617,30.46527,10.267115,-6.08104,-7.888746,-17.815413,11.988787,7.843448,1.552204,11.343495,-3.077925,-5.026312,-24.277506,-9.898976,8.336693,5.741493,-5.499716,-2.532311,-3.422193,24.893089,2.454674,-2.892643,-30.389139,-2.827416,25.437766,er
-23.749204,-4.06742,2.587736,-16.172089,-2.100121,-6.086317,13.051998,0.0892159999999999,-4.48652,22.213243,-4.257569,7.276411,-4.173837,5.8543,-7.75544,4.549273,7.785066,-13.861164,-4.64982,-9.341963,3.113174,-5.048881,-17.498216,0.227653,-4.309218,-2.607009,-3.889865,-2.880541,-3.945691,-5.477401,2.096,-21.186903,0.494158,-8.310948,3.240659,9.940359,-6.374572,-2.372285,6.31997,3.348427,3.220878,5.173043,7.694409,-3.467198,1.484563,0.0765720000000001,-3.16166,-1.723479,-2.205778,15.434649,2.081428,-3.534348,11.299887,-24.320466,8.42189,-19.341689,3.001227,-3.0869,-4.499426,-21.794859,2.262098,26.528822,3.453488,9.641016,7.717953,-0.580823,3.956889,10.399162,12.562862,-13.917916,1.181803,8.29025,-3.082533,0.405892,5.960385,-8.543721,18.586866,5.149032,-2.825579,-9.452502,-14.09305,10.737169,8.41573,1.579404,9.236598,-8.271983,-9.598732,-12.783537,-17.466614,10.582428,8.201924,-6.309411,-0.00781899999999992,-0.540302,14.905418,1.469518,-7.114646,-11.848155,-6.252363,13.896922,er
-50.497917,-6.179826,3.523578,-46.923278,-4.598693,-4.301556,24.836568,-15.462405,-3.527433,43.138651,-4.175967,-9.010105,-2.80275,15.602184,-8.722281,5.827422,7.933215,-15.561253,-2.129731,-14.050466,0.085031,-21.693857,-34.204597,4.100525,-7.425604,-2.424231,-2.631924,1.210025,-6.530173,-15.802355,-1.111189,-40.904375,8.651727,-8.050235,16.563763,10.354578,-23.694659,-0.243272,19.202148,-3.537972,16.274668,8.857341,19.757093,-5.728391,-3.443434,0.214491,-13.666137,-4.760719,-9.267012,22.240022,-10.441444,-28.357745,21.279171,-50.265853,18.373627,-37.044789,4.977196,-3.877587,-10.228165,-45.863602,19.561582,52.817733,-1.170711,14.004341,22.916017,19.17832,-0.364148,24.876731,23.939881,-14.586867,-14.142627,4.421331,4.382,8.418467,-5.971958,-15.471121,20.358381,-6.984148,8.14921,-18.85114,-18.771125,-3.002221,13.135893,-0.320376,20.66867,-17.837341,-25.059761,-10.672272,-20.971039,11.068466,16.608729,-25.136114,-10.353981,6.012953,26.775369,8.909526,-13.575106,-43.751589,-14.511242,46.317945,er
-13.077158,3.022455,0.767136,-12.880865,1.614143,-1.336414,4.354554,-3.496564,-6.088597,8.949211,-2.406637,-2.255116,-4.68444,4.411447,-1.974691,2.106468,7.586541,-8.656547,-4.01678,-2.805631,-3.11496,-3.963274,-9.547483,-4.114266,0.618748,-0.428197,-3.753167,-5.675835,2.772464,-11.113859,-3.751074,-6.946275,2.517478,-2.342971,2.665052,5.980361,-2.150549,-0.445521,-3.850312,-1.113983,-0.299544,-0.392409,1.188396,0.252829,-0.440406,1.751248,-3.916825,-1.403079,0.747621,6.33508,-0.764474,-1.360512,11.919111,-4.902541,4.16583,-9.867348,2.073771,-1.696324,-1.689632,-14.75307,-2.95689,8.086921,1.785158,3.125461,8.773181,3.230368,-0.354279,7.546672,5.684083,-7.871448,1.612652,2.739914,2.040258,0.650503,7.76219,-6.58265,6.863041,-2.554203,4.823022,-6.630934,-7.689853,0.371847,0.203216,0.0247529999999999,8.324986,-4.717777,-3.585458,-7.405614,-9.258214,3.514432,-0.270693,-6.302622,-1.727505,-0.54888,6.118012,-2.897483,-1.374957,-6.787859,-1.141252,11.556419,er
-27.604893,1.806818,-8.795717,-28.232694,4.696278,-2.071693,15.259649,-7.419213,-4.88224,21.897035,-4.066826,-0.812647,0.524476,11.080107,-4.809877,2.982759,12.934232,-7.396853,-4.166838,-10.948821,-1.94259,-17.456977,-13.963103,4.178145,-7.389524,-8.758337,-2.943937,-8.196974,0.952703,-3.575862,2.197031,-19.889014,10.058133,-7.437034,14.192332,7.464249,-19.123573,6.233538,4.691057,-10.127771,10.147152,1.441441,9.780948,-5.737163,-2.281263,-1.65968,-8.753054,0.180551,-6.365404,7.256188,-16.383075,-16.007908,9.351128,-30.196264,5.945895,-21.099299,3.530228,-7.320007,-10.390807,-17.598416,3.548198,22.135743,2.806446,2.588515,20.106243,6.817658,-2.302054,12.451066,9.204174,-3.8331,-7.436873,-1.098476,-0.560858,-3.40082,-6.328871,-13.475821,8.196679,-9.784833,2.611281,-10.553508,-6.826752,-2.088356,14.201853,9.362592,14.156017,-13.878906,-9.877462,2.621988,-7.811793,5.266241,4.305696,-15.108244,-13.688192,-5.80736,11.439473,-0.669914,-10.711848,-19.152823,-15.004934,36.656798,er
-32.101943,-3.222802,-3.803981,-35.45377,-0.879017,-7.77831,15.590015,-13.627165,-3.818821,28.320335,-3.036281,-2.72536,-5.851579,7.851264,-8.156682,4.496401,11.666739,-18.176431,-7.802128,-14.998017,3.922189,-14.398909,-24.423901,-0.828129,-6.850697,8.099023,-10.471832,-2.951333,-2.14794,-9.943949,-6.005116,-23.54458,9.754211,-6.968208,7.831474,12.943466,-10.948727,4.587093,4.873431,-8.736289,7.049611,8.553578,2.653225,-8.147,-8.728242,2.635085,-5.533892,-7.960911,0.568614,19.738146,-9.56082,-13.456307,22.101656,-30.041045,9.471084,-29.92713,7.161666,-7.552395,-8.916846,-37.331208,-0.641511,30.247288,6.498989,-2.926129,24.939664,6.952801,1.680501,17.714379,11.435622,-12.813942,4.82582,-2.290748,1.961836,5.022068,7.875799,-13.399432,12.212479,-4.315457,4.222834,-12.511085,-19.740296,-1.766952,0.524146,1.666449,13.045048,-15.466748,-13.290898,-18.515112,-17.587619,12.035227,-1.803376,-10.468111,-9.442803,-2.662511,14.093283,3.282787,-10.310644,-33.317626,-4.50644,35.434576,er
-48.371522,-6.195338,2.830552,-46.139952,0.588636,-7.270256,17.133353,-10.917479,-8.663942,47.797978,-6.566761,-5.748817,-2.16947,7.4124,-5.540224,7.075025,12.482972,-22.505857,-2.452954,-12.850181,-0.994442,-24.170662,-25.108565,2.100984,-12.901038,2.937719,-1.261891,-8.380527,0.792275,-12.863228,-3.690285,-38.071176,6.988607,-0.946105,12.729511,13.569413,-19.831352,1.492375,13.932988,-3.79705,10.43374,2.920324,15.27013,-7.661148,3.905264,1.611043,-15.227147,-8.14644,-10.160677,20.081163,-14.229215,-18.023694,20.007314,-41.859664,15.247465,-37.043353,2.866494,-0.586138,-7.898286,-49.044628,12.806063,51.882075,5.287009,13.997303,25.490263,9.878253,0.101446,25.522131,22.013161,-13.654556,-5.517788,4.777171,0.266,5.741257,-0.298884,-15.442641,26.028809,-17.390063,10.247124,-18.312676,-18.809511,-3.524156,12.435733,8.452053,21.71426,-20.357529,-26.753463,-8.607251,-28.041852,9.360638,7.680761,-21.432109,-8.161481,3.088816,24.688678,2.181904,-12.021527,-32.85487,-13.587688,39.354894,er
-55.304332,-11.443534,11.640372,-50.488013,-4.78905,-26.442771,35.903815,-11.952374,-4.918475,43.995285,-16.385874,4.465608,-1.40513,15.068035,-14.304012,15.329292,25.77067,-44.834355,-14.85873,-20.815947,-3.789669,-10.497961,-38.241156,-11.93608,-11.188259,16.89814,1.040437,-5.367862,1.358635,-33.699603,-8.823616,-40.522105,-1.819399,-9.304304,3.403254,27.259705,-11.622649,-2.127716,11.91455,-7.205406,0.921495,14.912448,8.136104,-4.709517,-9.920219,4.209481,0.866865,-9.314982,2.430267,43.834874,-1.577576,-14.063284,36.11596,-58.344437,25.299638,-52.32318,5.306777,-3.07484,-4.713421,-69.754503,8.311105,56.440277,20.944059,9.392559,31.343532,17.162353,4.882549,29.211947,24.107531,-33.585311,13.902774,16.105375,-0.404996,13.81646,27.717738,-15.723176,46.027758,10.647027,-6.04036,-25.721,-43.210826,7.835642,-3.724666,-0.991135,30.104475,-21.219388,-22.371649,-46.116894,-35.293671,25.666684,14.310893,-8.411305,-5.273721,-5.026666,38.544676,-4.424435,-13.852389,-41.292715,-0.493925,39.684578,er
