V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-43.31444,-2.298489,-3.496914,-39.954958,-4.930261,-8.453986,19.037616,-11.175146,-18.584645,48.096062,-0.184295,-7.049988,-4.789445,9.910208,-5.4348,-2.579476,10.275488,-19.476081,-0.277469,-11.78469,-0.706672,-25.241023,-26.744575,5.018266,-3.423328,-1.217545,-18.863219,1.754903,-4.949227,-4.407276,-1.864531,-35.314922,14.03655,-8.447416,13.775379,11.300343,-23.093523,3.810831,8.00573,-5.690665,7.670347,10.885229,15.217676,-10.25295,-0.303577,-1.168211,-16.553776,-4.131558,-13.080555,10.637656,-14.201391,-20.835505,15.430547,-38.743829,15.876218,-31.680805,1.821685,-5.345111,-10.947466,-34.10688,7.002996,37.156051,4.652275,2.33035,22.413239,19.185032,-2.9383,18.270501,15.079514,-19.734703,-8.85838,-3.527858,4.50958,2.840663,-5.24393,-20.745859,15.709582,-13.417272,2.575206,-13.626002,-15.283382,3.92375,11.892475,7.499447,17.80132,-17.363629,-18.927116,-3.165538,-13.019789,8.444672,-0.0361689999999999,-19.681126,-13.593814,3.170775,28.85555,9.562859,-10.840586,-31.208345,-10.145261,49.861946,mitochondrial
-10.757823,-11.988587,-12.009365,-19.064253,-0.290349,-9.267649,9.42315,-4.837832,-2.656298,11.21814,-0.889958,-1.372761,-0.069778,4.689004,6.733633,1.715103,6.46655,-6.008093,-5.400858,-0.0685810000000001,1.835928,-3.208855,-14.348265,2.243888,-4.093542,0.610569,-5.9085,1.985494,-1.605735,-1.888367,3.107499,-9.375798,-2.483478,-3.10375,2.835227,1.412292,-4.135358,4.105856,2.805667,-3.831014,6.771886,2.764038,5.364873,1.231805,-7.711911,-1.608867,-4.486679,-0.130337,1.827148,11.591493,-10.058601,-5.095191,5.870866,-12.057159,0.569911,-6.503158,6.189682,-1.536235,-2.082545,-6.851353,13.343529,16.999933,-0.462407,-5.960868,10.586879,2.644979,5.574441,-0.560989,11.215912,4.803605,-2.053834,-6.694431,-1.323897,5.604694,-3.840657,-5.112405,-0.629384,-5.854147,3.207926,-7.704897,-14.900379,-4.893297,6.539954,-1.675761,9.163165,-6.101452,-4.975632,-12.780431,-6.254177,6.228452,2.381026,-5.984672,-2.159148,0.450582,12.390364,2.618355,4.135151,-22.325675,0.358555,12.515328,mitochondrial
-15.313434,-1.147994,-0.882728,-12.89255,1.177677,-0.804738,10.815775,-0.211488,-5.561429,18.976506,-4.751755,-1.51392,1.5249,6.575714,-5.037128,2.056065,6.030364,-11.522139,0.951584,-2.194968,-1.357231,-5.90834,-7.437846,-0.401045,-2.201561,-0.594899,-0.279245,-1.362006,0.612836,-5.185818,-2.05868,-12.89601,1.700195,-0.938826,5.650914,0.454782,-4.372048,2.477659,4.565659,-2.335005,0.947288,-0.084433,5.362421,-5.085808,3.369189,1.866731,-5.028871,0.00291199999999993,-3.367723,5.076186,-6.011128,-4.089437,5.816117,-12.520149,6.817224,-13.879327,2.168028,1.041897,-4.899146,-15.816825,3.245471,17.718278,6.485913,1.103282,9.387513,4.253349,-2.615557,4.881538,8.34426,-4.739231,-4.255219,2.766081,0.836936,1.734766,1.539135,-5.967737,9.913941,-5.837018,4.192017,-3.439517,-8.758836,3.832441,5.90283,1.298134,8.768314,-6.646626,-6.890766,-2.727403,-9.720252,9.474097,4.600474,-4.136906,-5.821081,-3.945251,9.713929,0.933424,-3.703586,-9.493888,-5.093768,16.654296,mitochondrial
-10.947392,0.246567,-1.591528,-11.784784,2.089877,-3.018287,6.153109,-1.800368,-7.288122,11.881687,1.709272,0.319952,-2.135757,2.017564,-0.056027,2.679306,7.025107,-9.799505,-0.686852,-4.105478,0.135625,-5.085428,-7.728033,-1.148636,-2.061341,1.333237,-3.816218,-5.179973,0.563087,-2.543448,-3.984601,-10.68767,2.137667,0.431085,3.936898,1.460334,-1.824205,-3.297509,5.195802,0.446611,3.524837,1.886802,4.462255,-2.835723,-1.622423,-0.972529,-3.814452,-2.69081,-3.507475,4.71061,-2.486784,-2.663159,5.121657,-11.856624,8.99655,-11.970025,0.960529,-3.24861,-1.231866,-14.208531,1.495038,13.519755,3.890835,-0.098907,8.332243,5.358367,-2.53429,5.40266,5.944276,-0.908583,-1.00044,-3.188997,0.000264000000000059,1.951632,1.567528,-8.407133,5.102904,-4.791047,1.22364,-4.907178,-8.88566,0.275973,0.55448,1.504173,2.725007,-6.977316,-4.295493,-7.525715,-8.485023,5.14102,-1.93767,-2.508567,-3.629607,-0.44371,9.30965,3.788457,-2.427776,-12.756443,-5.306462,13.221069,mitochondrial
-24.237276,-5.434669,2.790335,-29.011582,2.511496,-5.253069,6.486188,-9.796244,-8.277991,22.419117,-0.30813,-5.179579,-3.123343,3.32952,0.165013,-1.219443,6.460099,-11.978829,-4.233528,-10.795829,0.761797,-16.180285,-16.70202,-2.119326,-3.433309,5.835,-6.592777,-0.484606,-0.263399,-11.306819,-0.395202,-18.643896,5.471035,-6.569737,4.166199,7.791846,-9.815541,-0.864911,1.815604,-1.076662,2.293403,3.830769,4.818719,2.015117,-5.753606,2.535198,-12.739392,-0.370965,-3.821154,10.233164,-7.975753,-9.402256,18.053373,-13.762047,3.852382,-13.540977,4.839062,3.142979,-6.381438,-24.487753,3.398283,22.177856,2.223937,7.480664,16.302965,8.790779,-0.100822,17.270061,13.205582,-4.382394,-5.715415,-2.638924,5.204634,0.905059,-1.757239,-12.837276,7.762687,-8.38233,8.131236,-8.899022,-9.070049,-2.234139,3.062903,2.152732,18.468516,-5.577896,-18.840292,0.662496,-12.944485,5.382794,2.847025,-10.976137,-4.256627,4.490964,13.138333,2.740285,-4.557641,-14.075576,-5.204172,24.605065,mitochondrial
-37.197295,-4.841714,-1.60962,-40.041036,-3.306887,-9.639775,10.057932,-7.872834,-18.101983,31.916104,-7.423385,-6.750213,-4.712822,11.102349,1.066592,6.156877,12.163843,-19.483171,3.038268,-7.720317,0.952317,-12.570352,-20.913973,3.197321,-5.911747,-5.239748,-6.022644,-3.525629,-0.680922,-6.481225,-0.080168,-24.048382,4.78627,-5.952499,9.607962,4.632064,-17.905503,1.973983,4.488817,-7.512029,6.316466,7.138702,12.341846,-5.746099,-2.849196,3.320887,-13.600489,-4.399792,-6.353536,14.056107,-11.319808,-12.53056,11.181076,-31.504417,13.579761,-22.329046,4.022429,-4.442065,-9.72774,-28.397764,2.228826,32.917868,1.618059,5.647535,22.195613,10.664679,-0.395233,9.687277,18.75527,-6.739583,-11.709189,-1.059559,1.27247,-0.727309,-4.492506,-19.955124,13.476451,-8.350259,0.951104,-9.398786,-11.264833,-2.89923,10.999133,3.263685,15.478945,-16.219682,-18.15011,-7.882243,-16.601537,11.932167,8.896414,-13.513325,-9.693023,3.068748,14.564369,6.671156,-1.998507,-25.931692,-13.577838,41.679287,mitochondrial
-20.858038,-5.314894,5.931446,-21.966876,-0.600236,-6.147618,6.425364,-9.651725,2.465197,13.726862,3.150409,-2.274866,-6.461522,1.627491,2.60498,1.192347,2.367486,-1.389975,-6.982983,-7.674806,-1.024594,-9.34375,-15.19675,0.934045,-1.73906,2.956022,0.2452,-3.282282,-2.528896,-12.647118,-6.889627,-10.445408,5.214937,-7.274208,4.2606,9.815915,-6.014251,2.034036,-0.792345,3.165296,8.660804,5.621195,4.382338,1.288309,-6.151722,2.026787,-8.042844,-1.906781,0.9357,5.788992,-5.780988,-10.444999,14.574233,-12.771037,4.660059,-13.005415,3.030032,-1.446069,-3.044736,-17.108553,-0.733527,14.77746,-5.237749,1.116211,14.450742,9.642136,4.70799,10.391616,3.632126,-8.163811,-0.493109,-0.16175,4.090708,3.440532,2.909756,-7.515202,4.129125,-5.838698,7.188352,-9.326427,-11.348599,-6.105264,-1.4332,3.009553,14.265085,-10.338071,-7.66909,-3.351674,-12.34436,0.209833,0.931028,-13.419516,-5.042711,7.50753,9.734143,-1.624971,-6.940882,-12.476287,-3.740331,19.564554,mitochondrial
-7.91361,2.309184,0.307567,-9.237228,-2.838415,-1.601605,2.308242,-2.380356,1.340416,7.424336,2.640867,-5.797006,-1.314395,2.036728,-0.474962,0.685252,0.578809,-3.340959,-0.077734,-1.850343,0.631844,-3.175847,-3.474765,-0.013177,0.3547,1.7473,-2.540324,-0.579557,-1.594559,-0.134728,-1.680792,-4.616391,4.146259,3.58639,2.421866,0.538031,-1.681682,-1.833998,0.717709,-1.649655,1.88804,1.353542,0.407738,-2.550513,-1.284717,-2.082109,-1.860404,0.819169,0.958305,5.020032,-0.761697,-2.61243,3.320672,-8.560357,5.392206,-7.978532,2.02083,0.141204,-1.778011,-9.528048,-0.98328,5.725289,2.021363,-0.467738,4.761633,4.379942,-0.879144,5.207028,3.657072,-3.996306,-1.513962,0.672579,0.098725,2.318429,2.688428,-5.12817,1.279268,0.755449,0.606169,-2.425199,-3.294902,-1.66019,-0.50975,-2.334153,2.98918,-0.61387,-4.918078,-1.649502,-3.988651,-0.552169,-0.687027,-4.981076,-2.780184,0.831487,2.206917,2.347369,-1.421508,-7.156458,-2.243029,7.577475,mitochondrial
-39.398526,-5.431529,-3.330582,-33.080244,-7.006666,-0.40802,8.956457,0.201619,-9.095904,32.662465,-14.435247,-2.40654,-5.520756,11.572182,-1.304069,1.296619,7.95711,-21.14352,3.797349,-1.964448,-1.538427,-18.675662,-10.337066,-0.224519,-6.327642,-13.194971,-6.166654,-3.90217,-6.65107,-9.124933,5.342155,-32.517897,-1.919233,-10.940465,15.113455,5.756272,-15.757482,0.650876,6.786775,-1.789407,1.851268,1.568292,17.116355,-4.299638,8.155411,4.800056,-10.88865,0.205266,-11.357468,9.71831,-16.504585,-14.250157,6.659476,-29.08779,14.115025,-22.227293,0.920308,3.635173,-12.414864,-24.862445,10.087691,41.138385,0.383966,13.589948,14.314714,9.087062,5.697163,7.307452,17.542581,-1.092403,-14.053589,3.949303,3.170676,1.668854,-7.02281,-11.156096,13.406049,-16.350368,8.169403,-9.148752,-12.341718,-2.121742,17.762885,9.219772,14.653561,-20.464207,-20.982312,-0.0430340000000001,-15.647786,9.802382,17.965375,-15.84149,-12.181237,3.702808,19.424123,4.371106,-7.742695,-19.394934,-18.122062,40.830169,mitochondrial
-50.876701,-6.081405,7.872648,-42.881353,-4.660058,-7.62151,20.15317,-4.186251,-6.902987,41.314669,-8.564137,-7.857065,-3.335929,8.923736,-7.213172,-2.32368,7.386061,-21.73727,-2.30672,-5.948706,-4.592427,-23.477223,-20.364326,2.867483,-7.547887,-3.561789,-1.922831,-0.886605,-11.13729,-13.02307,-3.784456,-31.007798,10.875257,-10.041783,12.718716,10.17126,-23.91441,-2.136285,10.026544,-0.0538749999999997,5.690966,9.646407,8.495957,-1.906248,0.830563,5.524867,-15.196981,-3.824407,-8.061665,17.009215,-15.408406,-17.579696,22.758604,-35.03438,14.55608,-29.222638,4.430569,3.477804,-4.054493,-38.631326,6.112823,47.05769,1.91203,16.591749,24.282766,13.791891,2.145334,29.632055,19.020178,-12.857791,-7.19848,2.387983,2.815548,3.546152,-0.309663,-11.476891,20.203122,-13.468242,11.214028,-13.035199,-16.304629,3.161051,12.140475,6.478418,23.756657,-19.257082,-29.596102,-5.116638,-25.167321,11.293056,9.57889,-28.940522,-7.899474,5.43511,18.44377,-2.710389,-13.155852,-21.380728,-17.958889,40.855325,mitochondrial
