V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-36.351021,-9.913481,0.483966,-35.349077,-6.983711,-9.834621,11.495988,-2.484527,1.094551,27.878958,-1.497168,-9.123149,-2.403533,5.895954,-3.040287,1.252041,10.289654,-7.740543,-0.61225,-5.013365,-4.411801,-16.584937,-15.979734,1.602942,-5.285746,-1.520805,-4.829984,1.769243,-3.862389,-11.939148,-2.620787,-19.627276,-1.547423,-8.452063,14.827495,9.918192,-15.127911,-4.055083,7.158566,-3.086571,8.560584,12.131137,12.299488,2.444815,-4.6282,1.654006,-10.799742,-0.904225,-5.282769,9.304187,-17.111134,-14.315661,16.122493,-23.992212,7.172708,-16.992088,4.332139,0.743691,-9.930915,-28.249412,10.670012,32.378862,0.0281950000000001,7.805118,21.336514,9.539905,0.831366,15.931472,16.114612,-4.604893,-4.612472,0.49239,2.898796,5.486684,-9.718169,-7.807567,12.664397,-8.374761,8.119405,-11.419936,-17.578554,-8.79845,7.720965,-4.269974,17.634978,-17.66221,-16.543366,-7.612536,-14.468762,4.608655,8.584261,-12.205137,-8.790746,6.09455,11.370602,2.773555,-7.349332,-29.147011,-15.059471,32.389407,chloroplast
-12.902225,-3.51324,-0.30904,-14.372024,-2.887428,-3.932211,6.572357,-0.925295,-2.015136,12.946849,-2.643374,-1.021859,-1.967429,4.207888,0.886143,-3.220748,-1.421528,-5.589784,-0.469511,-4.259401,-4.286661,-6.257059,-7.363419,-0.827002,-3.971698,-3.272131,0.170302,4.05117,-0.168844,-4.156429,-0.656194,-10.607079,4.280114,-3.419078,2.965631,4.257263,-7.699894,-2.419607,2.817916,-0.392858,1.526703,2.966583,2.444021,0.293747,-1.59853,2.410532,-5.784513,-0.987461,-1.030134,6.241813,-7.26012,-7.269146,5.477082,-11.805341,4.075648,-8.530691,-1.270714,-2.635698,-4.753903,-7.888374,0.423508,11.765252,-4.537507,5.76086,2.672949,3.492377,2.016461,7.126773,4.231822,-4.945945,-0.397017,2.891975,-1.682783,0.781491,-2.307246,-4.211974,4.544648,-2.512005,3.992439,-4.254517,-6.575693,-1.357698,6.209083,2.639922,6.47514,-5.345231,-9.475837,2.777985,-7.303792,0.562203,5.690078,-9.763339,-1.871786,2.318819,4.945961,0.313025,-3.728762,-3.472615,-3.118395,13.087999,chloroplast
-41.536513,-0.37659,-2.584032,-46.764949,-5.804193,-9.827956,21.002828,-9.346132,-6.504545,32.042736,-5.459841,-2.535793,-1.485224,8.67735,-5.627495,2.500924,8.316563,-19.090425,-6.794477,-9.592744,-8.414486,-17.535896,-16.956712,-0.283956,-11.53952,-1.935312,-5.402881,-6.35819,-3.341322,-9.587853,-3.660484,-19.193334,2.052559,-8.102836,11.558308,14.452718,-12.332371,0.433159,7.348287,-2.344944,10.815567,7.618207,6.381407,-0.169352,-12.680801,-0.380607,-12.230893,2.338779,-7.212774,13.54409,-9.717057,-15.56345,18.617263,-33.570346,9.18274,-22.65529,0.717999,1.851428,-16.548475,-32.23363,8.574553,32.714569,0.230398,1.529385,22.63192,15.099671,0.872498,16.091161,14.247259,-9.370423,-3.651227,-3.933734,2.794808,6.646986,-3.040409,-19.162598,9.59783,-12.260975,4.328737,-16.760704,-17.363583,-8.29694,11.017932,4.142327,16.658172,-22.110153,-15.305895,-13.976093,-15.707449,8.442975,7.083109,-22.63215,-6.130709,3.256789,19.114089,-1.0417,-14.006183,-31.714207,-8.15945,37.79644,chloroplast
-30.253782,-8.652229,-2.624134,-35.017877,-2.026014,-8.918225,9.785121,-11.985525,-3.55899,24.872398,-3.339185,-5.793466,2.374108,4.724322,-0.383724,0.985823,5.275828,-14.453703,-4.091302,-9.137,1.371887,-11.727676,-23.683046,4.294529,-9.151921,3.047375,-7.667091,-2.863558,-3.586607,-6.757422,-0.405784,-22.380776,2.746736,-6.039922,8.546108,10.875733,-13.576221,0.637735,5.646326,-8.546171,9.951272,6.148739,3.640028,0.994998,-7.641325,2.396899,-7.246251,0.951022,-7.162415,17.275295,-15.39656,-15.389875,15.435081,-23.872627,9.470776,-24.15274,6.731391,-3.192412,-7.515086,-25.793153,10.38222,33.043563,-4.493906,2.066002,16.839696,9.247643,4.88639,13.674433,13.31212,-3.018312,-4.625249,5.128329,3.663376,8.732438,-0.00542200000000003,-14.212849,9.349953,-9.778598,8.381008,-12.575269,-15.284443,-12.517097,4.311078,-0.0111310000000001,17.996114,-12.95114,-11.953996,-13.187114,-15.399001,11.90832,9.697972,-7.985249,-5.928354,2.568962,18.824668,3.879632,-9.433985,-34.938059,-5.110874,31.264944,chloroplast
-14.707428,-4.693645,4.918432,-9.523648,-4.292675,-1.564135,2.312926,0.676838,0.336017,11.220618,-6.627552,-0.780717,-4.00349,4.641836,0.535285,1.903569,1.519336,-5.671616,-4.03327,-3.674105,-2.667798,0.0979270000000001,-7.20981,-2.914711,-3.257417,-0.699289,-1.892476,-2.854481,1.284888,-10.509803,-2.352776,-10.127938,-3.055277,-3.832967,-0.345175,8.732497,-1.05921,-0.646323,-1.037724,3.566988,1.578744,1.617838,0.657828,-1.106236,2.203929,0.922646,-4.394586,-2.324371,-0.749008,5.23067,-2.308253,-2.011474,7.009094,-7.208587,6.367794,-5.85461,0.013474,2.195572,-2.619979,-13.258543,-3.891963,14.214866,0.734805,6.572908,6.013371,4.133738,5.29429,6.066836,5.252656,-5.410822,1.121068,4.231255,2.787429,0.478301,7.13224,-3.09332,8.277194,0.378862,3.163869,-4.299014,-9.68046,-3.273791,3.08755,-0.14061,12.437617,-6.236887,-6.657318,-4.554735,-11.428205,3.514521,8.50077,-4.412885,3.352482,0.948989,9.065027,0.69803,-3.569805,-1.110156,-2.81716,9.720564,chloroplast
-52.271799,-5.848903,16.198818,-37.739039,-5.95224,-9.156782,15.034256,-7.500698,4.15721,41.671444,1.777499,-5.9076,-11.838148,17.164866,9.631911,0.721205,2.713518,-21.177445,-5.812334,-13.700421,-1.889165,-15.519411,-27.112862,-4.241235,-9.250832,8.693261,-3.776677,0.950963,0.60173,-22.399391,-7.409718,-28.841559,0.572534,-6.539983,4.491313,21.28388,-5.055283,0.752022,10.768997,10.241411,5.230496,6.764811,2.92621,-1.991564,-6.852149,-1.977877,-10.532281,-9.220766,-2.747827,16.437847,2.846957,-12.006361,25.544864,-30.782649,13.695439,-33.076556,-2.041233,11.925422,-7.128289,-39.243254,10.437277,41.416456,-4.179957,16.903368,15.252775,23.134284,5.201836,30.305146,10.811577,-15.838863,-5.69549,5.146865,3.339908,13.17286,12.458076,-13.689239,15.697981,4.980646,9.146385,-18.670668,-21.682408,-8.403188,4.822242,-1.755782,28.177375,-22.029573,-28.870342,-13.791339,-30.64587,7.617386,6.607134,-26.357043,0.324758,16.489639,20.214667,1.945308,-5.152736,-25.429869,-6.746474,34.763915,chloroplast
-20.459255,-4.910045,2.407871,-17.567478,-6.448227,-3.191514,8.416995,-3.809193,1.477617,24.556158,-6.05078,-5.903111,-1.502961,8.136304,0.336849,2.89178,5.080239,-10.663219,1.497988,-2.672396,-3.520756,-8.904081,-7.765284,2.124165,-2.020835,-0.599543,-1.765289,1.87901,-6.428227,-6.376387,3.22531,-18.085968,1.053975,-5.975055,5.181636,1.906036,-6.531204,-0.685501,4.797973,6.104031,4.365411,2.242621,9.728201,4.552928,-2.105707,0.641912,-8.051921,1.298559,-10.338963,10.427006,-3.466942,-13.101247,8.199914,-18.379703,7.935857,-10.774483,1.879998,0.035703,-5.988888,-19.683832,8.307778,21.265665,-1.507475,12.030582,10.022763,5.523164,0.473081,7.068371,10.737858,3.026802,-6.598994,2.377094,1.942371,3.712669,-3.886198,-3.988484,5.360946,-6.546522,4.12318,-5.783973,-10.881279,-7.431179,5.450928,-3.610983,8.343096,-8.801925,-10.581025,-8.023026,-11.574736,3.61393,6.397663,-9.122513,-3.648564,7.829633,12.608377,0.473139,-7.577384,-20.832922,-8.068573,19.042235,chloroplast
-10.940655,-2.981681,1.642558,-9.874692,-0.641144,-3.399434,3.157871,-3.621635,-4.503812,13.102478,-1.222045,-1.558734,-2.697872,2.850787,-1.884944,4.998187,2.633149,-5.855596,-1.729605,-3.100468,-0.734317,-4.62704,-4.601993,2.096544,-2.866804,2.037934,-4.077752,0.446337,-2.444148,-2.281056,-0.679987,-7.721841,1.942772,-2.344501,3.791666,4.573034,-8.521522,0.385466,3.32078,-5.435918,1.303845,3.503886,3.441201,1.192345,-2.838184,2.480643,-5.9343,1.643575,-3.323975,4.104591,-1.77388,-6.334623,4.463589,-12.018779,4.66699,-9.715354,0.19159,-2.158068,-5.276656,-9.500638,4.137383,13.686084,0.371694,-0.848676,7.498417,4.257727,-0.390559,7.327258,7.75757,-2.863815,-4.119249,-1.805287,2.940039,0.845105,-2.739077,-4.916704,1.211389,-4.450555,4.405007,-4.236515,-7.609707,-4.059205,4.380162,0.999645,4.109751,-9.695738,-4.290398,-5.780666,-5.191616,0.103569,0.720327,-4.725665,-3.848748,0.482641,5.870983,-0.242956,-6.158183,-11.417859,-2.923733,12.038227,chloroplast
-28.783191,-7.294807,-3.407648,-29.191502,-2.91673,-6.442234,11.776796,-6.58665,-2.645338,25.256637,-0.961509,-6.877193,-2.62995,1.540189,0.554948,0.292931,2.744002,-9.970944,-5.820191,-7.372888,-0.132574,-14.987676,-23.266083,5.013615,-9.327337,0.312298,-11.203124,1.380552,0.29414,-9.227152,-4.253933,-15.86901,3.274541,-1.945539,3.72452,9.768356,-12.088735,-0.18669,4.213878,-4.164484,6.489779,4.860739,2.184211,2.000097,-7.956945,-0.529519,-6.488501,-3.938142,-5.240775,9.986952,-8.901486,-11.426353,16.075348,-18.969237,7.912453,-16.8765,2.507349,-1.49085,-3.65358,-25.832732,7.525843,25.871929,-0.288932,-0.131044,15.242896,12.506608,-2.035921,16.129878,9.51835,-11.986775,-6.881021,0.0561540000000001,4.081612,6.187986,-1.627073,-10.937975,9.123683,-10.689752,6.431572,-9.718056,-11.459919,-11.71136,4.238828,1.519002,14.223453,-13.541973,-12.949373,-7.189789,-14.609494,7.358499,7.585296,-12.463307,-3.623636,2.400715,10.34408,2.883565,-9.801646,-24.692709,-9.555182,27.912387,chloroplast
-5.614245,-0.809059,2.32785,-6.762173,1.564332,-0.875768,2.913989,-1.110416,-2.032613,4.273039,-0.972133,1.335627,0.098398,1.957151,-3.37981,0.690755,3.166975,-4.388708,-1.181594,-2.813281,-0.639899,-1.432987,-3.488046,-3.022453,-1.408391,1.642171,0.780678,-2.513045,1.00454,-5.209975,-1.222821,-2.129282,1.864662,-1.434607,0.530464,4.133502,0.384166,-0.857132,-0.964584,1.146795,1.077556,2.334306,-0.122832,-0.993086,-1.911191,2.22694,0.23618,-1.750753,1.00631,4.93684,0.159877,-0.54933,7.308235,-3.74678,1.871295,-6.66201,2.532689,0.306475,-0.317121,-7.690912,-2.858413,4.003086,3.599928,1.227621,4.038587,1.426251,2.192569,3.419409,3.010678,-4.232313,3.223465,2.260636,1.881456,0.504762,6.984984,-2.575854,3.638647,1.276512,0.139776,-2.684286,-6.555378,2.292586,-0.529222,0.584547,3.933843,-2.343043,-3.658709,-5.677431,-6.329622,2.860973,1.311128,0.0451400000000001,-0.346116,-0.05274,2.777913,-1.550436,-2.698529,-2.543457,1.893866,6.21821,chloroplast
