V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,class
-18.724077,-9.721924,1.205181,-16.023754,-1.099298,-6.72388,3.647515,-2.397234,-2.818337,20.970667,-1.142652,-1.568472,0.319523,0.436909,6.216681,2.783048,6.762131,-8.133125,-4.383342,0.679586,-0.840742,-8.743557,-13.541213,1.852338,-1.252727,0.116642,-0.647206,-0.346972,-3.907511,-7.087543,-4.917997,-14.636565,-6.092753,-3.064473,2.579455,4.080642,-4.844431,0.382849,7.298369,3.953711,6.353254,7.802642,2.672839,0.305012,-2.338759,1.175408,-5.762324,1.572047,0.933189,8.253319,-6.606511,-5.780495,7.418238,-12.837201,6.992423,-8.895155,4.390392,3.310277,-1.625221,-17.764656,7.109218,20.404128,-2.332155,7.616152,9.911639,5.591465,6.66524,8.543609,10.216285,1.492335,-3.085288,1.663989,1.551633,5.995399,-0.124663,-5.66529,8.755813,-6.265562,4.771117,-6.868941,-13.988287,-5.877556,1.272582,-6.341146,6.322441,-7.207945,-7.915453,-5.845,-10.4865,7.299938,12.792827,-8.479751,-3.844751,3.709832,13.874749,3.192144,-1.685637,-21.102124,-1.748588,12.030837,nuclear
-58.158645,-8.359375,7.642901,-45.565883,-6.049757,-4.672822,23.234209,-3.285499,-1.479499,47.59613,-5.138415,-2.878274,-4.39058,16.329412,-7.848522,5.210683,12.693857,-26.956121,-0.976101,-12.379599,-1.327785,-26.81968,-24.831933,-1.181322,-8.626324,0.453737,-5.682953,0.199805,-9.326223,-18.882638,-4.467499,-39.911464,4.511404,-13.280082,17.221277,8.143049,-13.976093,-1.202352,13.279657,-0.596567,8.054134,8.978571,13.461522,-2.181882,-1.512555,1.725837,-16.501167,-1.563526,-14.787067,25.024367,-9.487349,-19.929816,29.181944,-37.727377,19.103402,-34.786591,8.760764,-1.511791,-9.523451,-46.729152,12.448894,55.46603,5.140385,20.291489,22.756035,12.443784,9.000167,30.904753,22.528167,-20.962803,-13.996654,12.766007,0.614338,11.615001,4.068977,-13.926133,23.539352,-4.603527,6.541639,-16.257167,-20.789639,-4.51154,10.667697,4.23083,23.130243,-22.978608,-26.648527,-11.869051,-25.91037,19.514106,12.998243,-19.633864,-11.640262,5.965993,29.696542,2.586599,-10.298578,-31.349625,-17.141056,43.298061,nuclear
-75.785042,-16.421825,-15.014002,-80.282593,3.359447,-21.51789,33.72522,-22.824146,-24.028631,63.123579,-12.225777,10.075085,-4.338747,19.453899,-16.594343,15.1796,41.913029,-54.256958,-27.423617,-27.619943,0.727237,-25.407724,-58.90076,-4.147923,-20.635116,11.604996,-6.688144,-12.913367,4.990974,-39.675613,-13.81318,-54.138332,-0.310591,-17.031754,18.446452,27.755664,-19.985294,-1.563062,9.408733,-10.375686,23.124065,23.102286,12.263386,-9.35507,-10.527782,9.345013,-15.701185,-0.0629200000000002,5.783807,44.173934,-30.983128,-16.987955,52.056809,-64.940313,28.56124,-62.571628,19.668171,-7.036532,-12.331128,-83.69776,8.159193,76.197559,14.99801,2.646763,57.138265,14.581612,7.857466,41.02597,45.703765,-34.638751,2.433533,5.966513,4.551301,12.901659,34.403652,-36.876784,42.784751,-11.957864,13.199836,-30.390464,-62.202199,0.70564,12.629569,5.528871,37.208213,-22.152946,-37.127674,-51.449843,-57.980964,37.400053,19.476642,-8.24781,-17.509909,-5.546887,52.179516,-0.499246,-14.913629,-66.750295,-4.566136,78.261468,nuclear
-17.116295,-19.451362,-8.718886,-21.712892,-18.990239,-8.977055,-1.688459,-0.909547,-3.724243,29.645089,-7.428141,-4.352366,-8.793363,8.460571,17.436432,3.77606,2.347302,2.587843,2.734472,-8.119121,-5.914073,2.042492,-4.380401,6.799645,-20.565055,-0.473523,-1.315821,-9.253355,7.98213,-13.102156,9.835306,-29.536691,-5.844618,-16.322536,-14.180924,13.812675,-5.090365,4.065545,-2.867042,15.394412,-1.364224,-10.409711,18.462485,1.40214,0.392906,-12.363555,-29.932318,-1.690836,-4.228024,21.075939,-8.83189,-6.992226,-6.910564,-26.513735,13.186674,12.079382,8.503167,-4.456706,-13.118264,-11.187341,1.684993,31.12401,2.132018,5.446453,18.86417,3.675073,7.696388,-7.95478,28.828567,21.850771,-14.84721,3.015371,10.888659,5.798664,-0.710846,-7.931798,-2.624882,-12.173556,6.565183,-17.443426,-16.786886,-8.917651,19.838937,-15.342061,24.107652,-22.26764,-5.161884,-15.431486,-15.807903,6.494759,11.864822,3.509559,23.124619,10.188183,18.259063,2.870947,-5.880213,-15.743463,-11.568349,21.672086,nuclear
-5.595182,-3.902472,0.626417,-5.435866,2.25975,1.30447,1.464389,-2.57762,-0.738764,7.554235,0.309105,0.687826,0.686121,1.420546,-0.837551,4.462806,2.009726,-2.658149,3.290292,1.866384,1.113848,-0.942314,-1.301358,0.65275,-0.420638,0.407404,1.352434,-0.791201,-0.032212,-2.481244,-2.717551,-4.828825,0.897006,-1.083235,5.009999,3.362606,-2.803301,-1.772981,4.060774,-1.899656,5.844116,1.117205,1.946476,-2.161577,0.664558,-0.281361,-2.377984,-0.024052,0.899732,6.161158,-2.823303,0.739283,2.29698,-2.871868,3.825363,-2.797339,0.463248,4.778146,-0.979118,-5.886175,1.256435,5.317932,2.534944,3.158406,1.101317,-2.986605,0.198709,1.545228,4.308198,-4.459688,-1.300544,0.74785,1.011263,1.226703,4.692088,-3.54098,3.893501,-2.671835,3.390918,-0.672691,-7.041448,-1.742943,3.444581,-0.408137,0.708307,-4.354498,-4.474794,-3.5365,-5.765517,6.53152,5.142308,0.922374,-4.017767,-1.063465,5.679682,-2.461745,-2.733587,-4.668839,-0.058464,7.066654,nuclear
-21.172021,2.936512,0.0241580000000002,-25.973397,-0.905003,-4.693132,8.935816,-5.640262,-13.376246,19.085167,-2.029314,-0.125354,-0.907268,8.667962,-4.522292,4.024501,6.342239,-15.145306,-0.606339,-7.736905,-0.619097,-9.271521,-16.365353,-0.292525,-0.807338,2.844966,-7.876303,-2.627374,4.060286,-4.579269,-2.63476,-23.881606,-0.130297,-2.070658,11.025306,4.239237,-10.57224,-1.337313,3.803987,-4.787718,3.87141,5.450762,1.936432,-7.908546,0.648749,0.841568,-7.85422,-4.052188,-11.019787,10.771258,-7.943653,-13.631268,11.501513,-14.98154,12.022626,-20.247424,4.144711,-4.65237,-7.014473,-26.637364,3.360598,31.892166,6.88339,-1.217676,21.650706,9.555438,-2.621342,14.587524,17.442336,-11.844838,-9.927658,3.04066,4.140853,7.398267,0.415596,-15.139204,8.71539,-4.703583,4.535065,-2.631944,-13.071657,4.381264,2.007729,4.478978,7.636167,-6.003747,-11.387356,-10.303304,-14.729139,14.494097,-1.524257,-5.655413,-3.811279,0.643698,13.866825,3.229265,-8.148147,-21.482581,-6.814143,31.589767,nuclear
-71.885014,-3.286091,0.312344,-61.817079,4.134693,-8.474328,33.843098,-5.173427,-24.840294,65.118183,-13.635349,2.622249,-3.530652,21.485461,-13.923598,16.439913,23.969552,-55.628904,-0.382069,-14.243675,-10.694523,-24.347672,-35.689345,-9.95387,-10.606895,-1.111866,-0.203469,-14.104698,-3.861396,-23.204545,-10.137099,-47.761018,1.96672,-8.477566,10.110596,21.481959,-15.283615,-5.485495,10.704845,2.747956,4.955352,8.571901,17.427452,-6.895238,0.807527,1.773346,-10.237822,-9.914925,-5.776626,36.941021,-11.14225,-16.499969,36.428575,-58.438508,30.69044,-58.300555,5.091447,9.570525,-14.800195,-75.656948,3.332571,68.143043,25.530716,12.074714,40.13944,18.295468,-0.114373,34.963352,43.019415,-35.025305,2.277062,18.527139,-6.597381,7.079233,21.465511,-29.87595,35.786516,-0.565322,5.757906,-19.036496,-47.857485,13.309194,18.511783,1.126605,26.128785,-22.795492,-38.692539,-39.876057,-42.577192,34.305245,17.313614,-17.292733,-12.348639,0.958192,46.802558,-11.009106,-17.133383,-44.031292,-5.845908,58.654005,nuclear
-17.42297,-4.208386,-1.988831,-19.096847,1.748161,-11.12975,15.377348,-10.058944,-2.511002,11.99004,-5.585437,0.022725,0.0517330000000001,0.525277,-6.668755,0.360003,11.194327,-9.218804,-6.625479,-7.515955,7.537579,-4.549665,-13.837359,0.638334,-13.307933,5.720831,-1.526543,0.469645,-0.740953,-4.73446,0.749477,-22.868336,1.392877,-6.981655,0.97034,7.2164,-9.149226,5.940938,7.4968,-9.124477,4.873813,8.586387,6.576549,-0.488227,-3.55309,-5.515839,-1.611194,-0.262347,-0.992223,18.128992,3.90307,-8.044624,16.155313,-24.898074,-2.336901,-14.485985,10.55482,-4.135892,0.0917919999999997,-19.980546,13.051964,22.94038,-0.276924,1.731828,5.632894,-0.224423,1.379061,14.099722,12.272316,-5.216541,6.985304,0.65416,-4.168915,4.065499,11.61227,-7.31111,16.370667,6.464944,-3.468502,-7.581238,-10.80453,9.431128,10.82704,-2.347723,10.785429,-3.038584,-0.613617,-22.081078,-17.074212,10.81759,1.22054,-4.569814,-5.3514,-0.934622,16.09801,2.602627,-0.257877,-26.139801,-7.233023,14.188347,nuclear
-65.677973,-13.504533,-14.75195,-67.826389,2.189949,-23.063704,28.463086,-25.282195,-8.933058,39.994684,-3.032444,6.130379,-8.845252,12.828084,-8.362113,10.289895,33.646448,-35.845679,-17.331273,-30.449938,5.796795,-19.766433,-52.253965,0.309508,-21.172558,6.163938,-9.10011,-19.431415,8.182492,-35.359993,-11.851088,-46.138184,-0.520075,-12.17059,12.565077,34.653725,-15.778532,7.186489,1.706703,-14.327747,19.739699,17.85184,13.880733,-4.960131,-9.083744,5.496455,-7.030437,2.722522,9.415111,41.164451,-18.499651,-19.389819,48.624391,-62.558224,11.071274,-50.861461,16.522835,-17.759077,-12.141782,-63.486312,2.332032,55.859894,2.448621,-2.574887,53.803816,19.770607,12.67483,37.944163,28.673021,-24.756835,15.868667,-1.272787,-6.12566,8.967359,25.106474,-30.467016,34.28372,-9.803682,9.39663,-31.366358,-52.007376,-10.666929,12.247982,-0.657447,42.186394,-33.698547,-19.497302,-46.400793,-48.307941,23.78109,10.661239,-9.474459,-14.181495,-6.604353,44.369621,-3.051782,-16.084091,-64.126593,-0.389798,61.304155,nuclear
-28.746907,-1.403888,-4.086431,-22.86494,0.3662,-4.208412,7.771981,-4.633786,-13.762976,28.936888,-0.106004,-2.66647,-0.452757,13.19245,1.172551,1.286238,7.395179,-19.368101,1.751605,-5.516244,-4.458915,-11.781466,-13.989862,3.460619,-4.965612,-1.05924,-7.793701,-2.804422,0.712761,-7.486222,4.531695,-28.669048,-4.64689,-0.231983,14.584075,5.696509,-11.603688,4.266064,10.899749,-3.005404,7.739011,4.457749,12.06776,-4.783533,3.204682,-2.257935,-12.638447,0.305172,-8.399467,11.582621,-6.909459,-10.420326,6.772814,-23.707211,11.835319,-21.088553,3.063552,2.375845,-10.146848,-28.496711,9.691997,32.228811,4.358918,0.12567,17.918936,13.280429,-4.855837,8.503706,18.203156,-3.446776,-8.814631,4.879988,0.881997,10.334345,-3.711193,-15.122303,9.156398,-12.30995,6.705907,-10.206224,-13.116782,0.153127,12.972252,-0.157524,9.424028,-11.188909,-15.92702,-10.785365,-11.460985,10.431648,3.056509,-9.147809,-7.96722,5.015961,21.071518,7.219397,-9.823839,-22.988431,-10.265988,31.599732,nuclear
